question_id,db_id,category,technique,plan_steps,basic_sql,robust_sql,notes,exact_match,exec_match,select_precision,select_recall,select_f1,where_precision,where_recall,where_f1,group_precision,group_recall,group_f1,order_precision,order_recall,order_f1,having_precision,having_recall,having_f1
stage1_45,cre_Doc_Template_Mgt,group_having,baseline,5,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(*) < 3,"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_ID ORDER BY rowid DESC) AS rn FROM Templates), filtered AS (SELECT Template_Type_Code FROM dedup GROUP BY Template_Type_Code HAVING COUNT(*) < 3) SELECT * FROM filtered",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_46,cre_Doc_Template_Mgt,group_having,baseline,5,SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) >= 2,"WITH dedup_paragraphs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Paragraphs), filtered_paragraphs AS (SELECT * FROM dedup_paragraphs WHERE rn = 1) SELECT Document_ID FROM filtered_paragraphs GROUP BY Document_ID HAVING COUNT(*) >= 2",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_47,orchestra,join_1hop,baseline,6,SELECT c.Name FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID GROUP BY c.Name ORDER BY COUNT(DISTINCT o.Orchestra_ID) DESC LIMIT 1,"WITH conductor_orchestras AS (SELECT c.Name, COUNT(DISTINCT o.Orchestra_ID) AS orchestra_count FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID GROUP BY c.Name), top_conductor AS (SELECT Name, MAX(orchestra_count) AS max_orchestra_count FROM conductor_orchestras) SELECT co.Name FROM conductor_orchestras AS co JOIN top_conductor AS tc ON co.orchestra_count = tc.max_orchestra_count",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_48,car_1,join_1hop,baseline,3,SELECT COUNT(DISTINCT Maker) AS NumberOfMakersInFrance FROM car_makers WHERE Country = 'France',"WITH filtered_makers AS (SELECT DISTINCT Id, Maker, Country FROM car_makers WHERE Country = 'France') SELECT COUNT(DISTINCT Maker) AS NumberOfMakersInFrance FROM filtered_makers",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_49,cre_Doc_Template_Mgt,join_1hop,baseline,6,"SELECT T.Template_Type_Code, COUNT(D.Document_ID) AS Document_Count FROM Documents AS D JOIN Templates AS T ON D.Template_ID = T.Template_ID GROUP BY T.Template_Type_Code ORDER BY Document_Count DESC LIMIT 1","WITH DocumentCounts AS (SELECT T.Template_Type_Code, COUNT(D.Document_ID) AS Document_Count FROM Documents AS D JOIN Templates AS T ON D.Template_ID = T.Template_ID GROUP BY T.Template_Type_Code), RankedCounts AS (SELECT Template_Type_Code, Document_Count, ROW_NUMBER() OVER (ORDER BY Document_Count DESC) AS rn FROM DocumentCounts) SELECT Template_Type_Code, Document_Count FROM RankedCounts WHERE rn = 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_50,car_1,join_1hop,baseline,5,"SELECT MAX(T1.Horsepower), T2.Model FROM cars_data AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Id WHERE T1.Cylinders = 3","WITH filtered_cars AS (SELECT DISTINCT T1.ModelId, T1.Horsepower, T2.Model FROM cars_data AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Id WHERE T1.Cylinders = 3) SELECT MAX(Horsepower), Model FROM filtered_cars",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_51,dog_kennels,join_1hop,baseline,6,"SELECT o.owner_id, o.first_name, o.last_name, COUNT(d.dog_id) AS dog_count FROM Dogs AS d JOIN Owners AS o ON d.owner_id = o.owner_id GROUP BY o.owner_id, o.first_name, o.last_name ORDER BY dog_count DESC LIMIT 1","WITH DedupOwners AS (SELECT DISTINCT owner_id, first_name, last_name FROM Owners), DogCounts AS (SELECT d.owner_id, o.first_name, o.last_name, COUNT(d.dog_id) AS dog_count FROM Dogs AS d JOIN DedupOwners AS o ON d.owner_id = o.owner_id GROUP BY d.owner_id, o.first_name, o.last_name) SELECT owner_id, first_name, last_name, dog_count FROM DogCounts ORDER BY dog_count DESC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_52,dog_kennels,join_1hop,baseline,6,"SELECT DISTINCT o.first_name, d.name FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id WHERE o.state = 'VA' ORDER BY o.first_name","WITH DistinctOwners AS (SELECT DISTINCT owner_id, first_name, last_name, street, city, state, zip_code, email_address, home_phone, cell_number FROM Owners) SELECT DISTINCT o.first_name, d.name FROM DistinctOwners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id WHERE o.state = 'VA' ORDER BY o.first_name",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
stage1_53,employee_hire_evaluation,join_1hop,baseline,6,"SELECT s.Name AS Shop_Name, COUNT(h.Employee_ID) AS Employee_Count FROM hiring AS h JOIN shop AS s ON h.Shop_ID = s.Shop_ID GROUP BY s.Name","WITH shop_cte AS (SELECT DISTINCT Shop_ID, Name FROM shop) SELECT sc.Name AS Shop_Name, COUNT(h.Employee_ID) AS Employee_Count FROM hiring AS h JOIN shop_cte AS sc ON h.Shop_ID = sc.Shop_ID GROUP BY sc.Name",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_54,student_transcripts_tracking,join_1hop,baseline,6,"SELECT t.transcript_date, t.transcript_id FROM Transcripts AS t JOIN Transcript_Contents AS tc ON t.transcript_id = tc.transcript_id GROUP BY t.transcript_id, t.transcript_date HAVING COUNT(tc.student_course_id) >= 2","WITH DedupedTranscripts AS (SELECT DISTINCT transcript_id, transcript_date FROM Transcripts), DedupedTranscriptContents AS (SELECT DISTINCT student_course_id, transcript_id FROM Transcript_Contents) SELECT dt.transcript_date, dt.transcript_id FROM DedupedTranscripts AS dt JOIN DedupedTranscriptContents AS dct ON dt.transcript_id = dct.transcript_id GROUP BY dt.transcript_id, dt.transcript_date HAVING COUNT(dct.student_course_id) >= 2",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
stage1_55,car_1,join_1hop,baseline,3,SELECT COUNT(*) FROM model_list WHERE Maker = (SELECT Id FROM car_makers WHERE FullName = 'American Motor Company'),"WITH maker_id AS (SELECT Id FROM car_makers WHERE FullName = 'American Motor Company'), filtered_models AS (SELECT DISTINCT ModelId FROM model_list WHERE Maker IN (SELECT Id FROM maker_id)) SELECT COUNT(*) FROM filtered_models",### NOTES | No quality-repairs required.,False,True,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_56,dog_kennels,join_1hop,baseline,6,"SELECT professional_id, role_code, email_address FROM Professionals EXCEPT SELECT T1.professional_id, T1.role_code, T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id = T2.professional_id","WITH dedup_professionals AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY professional_id ORDER BY rowid DESC) AS rn FROM Professionals), professionals_with_treatments AS (SELECT T1.professional_id, T1.role_code, T1.email_address FROM dedup_professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id = T2.professional_id) SELECT professional_id, role_code, email_address FROM dedup_professionals WHERE rn = 1 AND NOT professional_id IN (SELECT professional_id FROM professionals_with_treatments)",### NOTES | No quality-repairs required.,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_57,cre_Doc_Template_Mgt,join_1hop,baseline,5,SELECT ttt.Template_Type_Code FROM Ref_Template_Types AS ttt LEFT JOIN Templates AS t ON ttt.Template_Type_Code = t.Template_Type_Code WHERE t.Template_ID IS NULL,"WITH ref_dedup AS (SELECT DISTINCT Template_Type_Code FROM Ref_Template_Types), templates_dedup AS (SELECT DISTINCT Template_Type_Code FROM Templates) SELECT rdt.Template_Type_Code FROM ref_dedup AS rdt LEFT JOIN templates_dedup AS td ON rdt.Template_Type_Code = td.Template_Type_Code WHERE td.Template_Type_Code IS NULL",### NOTES | No quality-repairs required.,False,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_58,car_1,join_1hop,baseline,5,"SELECT T1.FullName, T1.Id FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.Id HAVING COUNT(T2.ModelId) > 3","WITH maker_models AS (SELECT T1.Id, T1.FullName, COUNT(T2.ModelId) AS ModelCount FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.Id, T1.FullName), filtered_makers AS (SELECT Id, FullName FROM maker_models WHERE ModelCount > 3) SELECT DISTINCT Id, FullName FROM filtered_makers",### NOTES | No quality-repairs required.,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
stage1_59,car_1,join_1hop,baseline,6,SELECT T2.Model FROM cars_data AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Maker WHERE T1.Cylinders = 4 GROUP BY T2.Model ORDER BY SUM(T1.Horsepower) DESC LIMIT 1,"WITH cleaned_cars_data AS (SELECT DISTINCT Id, MPG, Cylinders, Edispl, Horsepower, Weight, Accelerate, Year FROM cars_data), cleaned_model_list AS (SELECT DISTINCT ModelId, Maker, Model FROM model_list) SELECT T2.Model FROM cleaned_cars_data AS T1 JOIN cleaned_model_list AS T2 ON T1.Maker = T2.Maker WHERE T1.Cylinders = 4 GROUP BY T2.Model ORDER BY SUM(CAST(REPLACE(T1.Horsepower, ',', '') AS REAL)) DESC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_60,car_1,join_1hop,baseline,4,"SELECT T2.Model FROM model_list AS T1 JOIN car_names AS T2 ON T1.ModelId = T2.MakeId ORDER BY CAST(REPLACE(T1.Horsepower, ',', '') AS REAL) ASC LIMIT 1","WITH cleaned_horsepower AS (SELECT ModelId, REPLACE(Horsepower, ',', '') AS Horsepower FROM model_list), filtered_models AS (SELECT ModelId, Model FROM car_names) SELECT T2.Model FROM cleaned_horsepower AS T1 JOIN filtered_models AS T2 ON T1.ModelId = T2.MakeId WHERE NOT T1.Horsepower IS NULL AND T1.Horsepower <> '' ORDER BY CAST(T1.Horsepower AS REAL) ASC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_61,car_1,join_1hop,baseline,5,"SELECT T1.FullName, T1.Id, COUNT(DISTINCT T2.Model) AS ModelCount FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.FullName, T1.Id","WITH DedupedCarMakers AS (SELECT DISTINCT Id, Maker, FullName, Country FROM car_makers), DedupedModelList AS (SELECT DISTINCT Maker, Model FROM model_list) SELECT T1.FullName, T1.Id, COUNT(DISTINCT T2.Model) AS ModelCount FROM DedupedCarMakers AS T1 JOIN DedupedModelList AS T2 ON T1.Id = T2.Maker GROUP BY T1.FullName, T1.Id",### NOTES | No quality-repairs required.,False,False,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
stage1_62,dog_kennels,join_1hop,baseline,6,"SELECT o.first_name, d.name AS dog_name FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id","WITH UniqueOwners AS (SELECT DISTINCT owner_id FROM Owners), OwnerDogs AS (SELECT o.owner_id, o.first_name, d.name AS dog_name FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id) SELECT first_name, dog_name FROM OwnerDogs ORDER BY owner_id",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_63,student_transcripts_tracking,join_1hop,baseline,4,SELECT COUNT(DISTINCT dp.degree_program_id) AS degree_count FROM Departments AS d JOIN Degree_Programs AS dp ON d.department_id = dp.department_id WHERE d.department_name = 'Engineering',WITH Deduplicated_Departments AS (SELECT DISTINCT department_id FROM Departments) SELECT COUNT(DISTINCT dp.degree_program_id) AS degree_count FROM Deduplicated_Departments AS dd JOIN Degree_Programs AS dp ON dd.department_id = dp.department_id WHERE dd.department_name = 'Engineering',### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_64,student_transcripts_tracking,join_1hop,baseline,6,"SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(se.student_enrolment_id) AS num_enrollments FROM Students AS s JOIN Student_Enrolment AS se ON s.student_id = se.student_id GROUP BY s.student_id, s.first_name, s.middle_name, s.last_name ORDER BY num_enrollments DESC LIMIT 1","WITH StudentEnrolmentCounts AS (SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(se.student_enrolment_id) AS num_enrollments FROM Students AS s JOIN Student_Enrolment AS se ON s.student_id = se.student_id GROUP BY s.student_id, s.first_name, s.middle_name, s.last_name), TopStudent AS (SELECT student_id, first_name, middle_name, last_name, num_enrollments FROM StudentEnrolmentCounts ORDER BY num_enrollments DESC LIMIT 1) SELECT * FROM TopStudent",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_65,cre_Doc_Template_Mgt,join_1hop,baseline,5,"SELECT d.Document_ID, d.Document_Name, COUNT(p.Paragraph_ID) AS Number_of_Paragraphs FROM Documents AS d JOIN Paragraphs AS p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID, d.Document_Name","WITH Unique_Documents AS (SELECT DISTINCT Document_ID, Document_Name FROM Documents), Document_Paragraph_Count AS (SELECT d.Document_ID, d.Document_Name, COUNT(p.Paragraph_ID) AS Number_of_Paragraphs FROM Unique_Documents AS d JOIN Paragraphs AS p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID, d.Document_Name) SELECT * FROM Document_Paragraph_Count",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_66,dog_kennels,join_1hop,baseline,5,"SELECT DISTINCT p.professional_id, p.last_name, p.cell_number FROM Professionals AS p JOIN (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING COUNT(*) > 2) AS t ON p.professional_id = t.professional_id WHERE p.state = 'Indiana'","WITH dedup_professionals AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY state ORDER BY rowid DESC) AS rn FROM Professionals), filtered_professionals AS (SELECT * FROM dedup_professionals WHERE rn = 1 AND state = 'Indiana'), treatment_counts AS (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING COUNT(*) > 2) SELECT DISTINCT p.professional_id, p.last_name, p.cell_number FROM filtered_professionals AS p JOIN treatment_counts AS t ON p.professional_id = t.professional_id",### NOTES | No quality-repairs required.,False,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_67,cre_Doc_Template_Mgt,join_1hop,baseline,4,SELECT DISTINCT d.Document_Name FROM Templates AS t JOIN Documents AS d ON t.Template_ID = d.Template_ID WHERE t.Template_Type_Code = 'BK',"WITH FilteredTemplates AS (SELECT Template_ID FROM Templates WHERE Template_Type_Code = 'BK'), FilteredDocuments AS (SELECT DISTINCT Document_ID, Document_Name FROM Documents JOIN FilteredTemplates AS ft ON Documents.Template_ID = ft.Template_ID) SELECT Document_Name FROM FilteredDocuments",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_68,orchestra,join_1hop,baseline,4,"SELECT c.Name, o.Orchestra FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID","WITH conductor_dedup AS (SELECT DISTINCT Conductor_ID, Name FROM conductor), orchestra_dedup AS (SELECT DISTINCT Orchestra_ID, Orchestra FROM orchestra) SELECT cd.Name, od.Orchestra FROM conductor_dedup AS cd JOIN orchestra_dedup AS od ON cd.Conductor_ID = od.Conductor_ID",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_69,car_1,join_1hop,baseline,5,"SELECT MAX(T1.Horsepower), T2.Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId WHERE T1.Cylinders = 3","WITH filtered_cars AS (SELECT DISTINCT T1.Id, T1.Horsepower, T2.Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId WHERE T1.Cylinders = 3) SELECT MAX(Horsepower), Make FROM filtered_cars",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_70,employee_hire_evaluation,join_1hop,baseline,3,"SELECT s.Name FROM shop AS s JOIN (SELECT Shop_ID, COUNT(Employee_ID) AS hire_count FROM hiring GROUP BY Shop_ID ORDER BY hire_count DESC LIMIT 1) AS h ON s.Shop_ID = h.Shop_ID","WITH HiringCounts AS (SELECT Shop_ID, COUNT(Employee_ID) AS hire_count FROM hiring GROUP BY Shop_ID), MaxHireCount AS (SELECT MAX(hire_count) AS max_hire_count FROM HiringCounts) SELECT s.Name FROM shop AS s JOIN HiringCounts AS hc ON s.Shop_ID = hc.Shop_ID JOIN MaxHireCount AS mhc ON hc.hire_count = mhc.max_hire_count",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_71,car_1,join_1hop,baseline,6,SELECT T3.Cylinders FROM model_list AS T1 JOIN car_names AS T2 ON T1.ModelId = T2.ModelId JOIN cars_data AS T3 ON T2.MakeId = T3.MakeId WHERE T2.Make = 'volvo' ORDER BY T3.Accelerate ASC LIMIT 1,"WITH filtered_cars AS (SELECT DISTINCT T3.Id, T3.Cylinders FROM model_list AS T1 JOIN car_names AS T2 ON T1.ModelId = T2.ModelId JOIN cars_data AS T3 ON T2.MakeId = T3.MakeId WHERE T2.Make = 'volvo') SELECT Cylinders FROM filtered_cars ORDER BY Accelerate ASC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_72,car_1,join_2hop,baseline,6,"SELECT DISTINCT c.CountryId, c.CountryName FROM countries AS c JOIN car_makers AS cm ON c.Continent = cm.Country WHERE (SELECT COUNT(*) FROM car_makers WHERE Country = c.Country) > 3 UNION SELECT DISTINCT c.CountryId, c.CountryName FROM countries AS c JOIN model_list AS ml ON c.Country = ml.Maker WHERE ml.Model = 'Fiat'","WITH maker_counts AS (SELECT Country, COUNT(Id) AS MakerCount FROM car_makers GROUP BY Country), fiat_producing_countries AS (SELECT Country FROM model_list WHERE Model = 'Fiat') SELECT DISTINCT c.CountryId, c.CountryName FROM countries AS c WHERE c.Country IN (SELECT Country FROM maker_counts WHERE MakerCount > 3) UNION SELECT DISTINCT c.CountryId, c.CountryName FROM countries AS c WHERE c.Country IN (SELECT Country FROM fiat_producing_countries)",### NOTES | No quality-repairs required.,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_73,dog_kennels,join_2hop,baseline,6,"SELECT o.owner_id, o.zip_code, SUM(c.charge_amount) AS total_spent FROM Charges AS c JOIN Treatments AS t ON c.charge_id = t.charge_id JOIN Dogs AS d ON t.dog_id = d.dog_id JOIN Owners AS o ON d.owner_id = o.owner_id GROUP BY o.owner_id, o.zip_code ORDER BY total_spent DESC LIMIT 1","WITH ChargeTotals AS (SELECT charge_id, SUM(charge_amount) AS total_charge FROM Charges GROUP BY charge_id), TreatedDogs AS (SELECT t.dog_id, t.treatment_type_code, t.date_of_treatment, t.cost_of_treatment FROM Treatments AS t JOIN ChargeTotals AS ct ON t.charge_id = ct.charge_id), OwnerSpending AS (SELECT o.owner_id, o.zip_code, SUM(ct.total_charge) AS total_spent FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id JOIN TreatedDogs AS td ON d.dog_id = td.dog_id JOIN ChargeTotals AS ct ON td.charge_id = ct.charge_id GROUP BY o.owner_id, o.zip_code) SELECT os.owner_id, os.zip_code, os.total_spent FROM OwnerSpending AS os ORDER BY os.total_spent DESC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_74,car_1,join_2hop,baseline,6,"SELECT c.Continent, COUNT(DISTINCT cm.Id) AS CarMakerCount FROM continents AS c JOIN countries AS co ON c.ContId = co.Continent JOIN car_makers AS cm ON co.Country = cm.Country GROUP BY c.Continent","WITH country_dedup AS (SELECT DISTINCT CountryId, CountryName, Continent FROM countries) SELECT cd.Continent, COUNT(DISTINCT cm.Id) AS CarMakerCount FROM continents AS c JOIN country_dedup AS cd ON c.ContId = cd.Continent JOIN car_makers AS cm ON cd.Country = cm.Country GROUP BY cd.Continent",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_75,concert_singer,join_2hop,baseline,4,SELECT DISTINCT s.Name FROM concert AS c JOIN singer_in_concert AS sic ON c.concert_ID = sic.concert_ID JOIN singer AS s ON sic.Singer_ID = s.Singer_ID WHERE c.Year = '2014',"WITH concert_filtered AS (SELECT * FROM concert WHERE Year = '2014'), singer_in_concert_joined AS (SELECT * FROM concert_filtered AS cf JOIN singer_in_concert AS sic ON cf.concert_ID = sic.concert_ID), singer_details AS (SELECT DISTINCT s.Name FROM singer_in_concert_joined AS sicj JOIN singer AS s ON sicj.Singer_ID = s.Singer_ID) SELECT * FROM singer_details",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_76,concert_singer,join_2hop,baseline,5,"SELECT DISTINCT s.Name, s.Location FROM concert AS c JOIN stadium AS s ON c.Stadium_ID = s.Stadium_ID WHERE c.Year IN ('2014', '2015') AND EXISTS(SELECT 1 FROM concert AS c2 WHERE c2.Stadium_ID = s.Stadium_ID AND c2.Year = '2014') AND EXISTS(SELECT 1 FROM concert AS c3 WHERE c3.Stadium_ID = s.Stadium_ID AND c3.Year = '2015')","WITH concert_2014 AS (SELECT Stadium_ID FROM concert WHERE Year = '2014'), concert_2015 AS (SELECT Stadium_ID FROM concert WHERE Year = '2015') SELECT DISTINCT s.Name, s.Location FROM stadium AS s JOIN concert_2014 AS c2014 ON s.Stadium_ID = c2014.Stadium_ID JOIN concert_2015 AS c2015 ON s.Stadium_ID = c2015.Stadium_ID",### NOTES | No quality-repairs required.,False,True,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_77,car_1,join_2hop,baseline,4,SELECT COUNT(DISTINCT T2.ModelId) AS ModelCount FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker WHERE T1.Country = 'United States',WITH us_makers AS (SELECT DISTINCT Id FROM car_makers WHERE Country = 'United States') SELECT COUNT(DISTINCT T2.ModelId) AS ModelCount FROM us_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker,### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_78,dog_kennels,join_2hop,baseline,6,"SELECT o.owner_id, o.last_name, SUM(c.charge_amount) AS total_spent FROM Charges AS c JOIN Treatments AS t ON c.charge_id = t.charge_id JOIN Owners AS o ON t.dog_id IN (SELECT dog_id FROM Dogs WHERE owner_id = o.owner_id) GROUP BY o.owner_id, o.last_name ORDER BY total_spent DESC LIMIT 1","WITH TotalSpent AS (SELECT o.owner_id, o.last_name, SUM(c.charge_amount) AS total_spent FROM Charges AS c JOIN Treatments AS t ON c.charge_id = t.charge_id JOIN Owners AS o ON t.dog_id IN (SELECT dog_id FROM Dogs WHERE owner_id = o.owner_id) GROUP BY o.owner_id, o.last_name), RankedOwners AS (SELECT owner_id, last_name, total_spent, ROW_NUMBER() OVER (ORDER BY total_spent DESC) AS rn FROM TotalSpent) SELECT ro.owner_id, ro.last_name, ro.total_spent FROM RankedOwners AS ro WHERE ro.rn = 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_79,car_1,join_2hop,baseline,4,SELECT COUNT(DISTINCT T2.ModelId) AS NumberOfModelsProducedInUSA FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker WHERE T1.Country = 'USA',"WITH us_makers AS (SELECT DISTINCT Id FROM car_makers WHERE Country = 'USA'), usa_models AS (SELECT DISTINCT ModelId FROM model_list JOIN us_makers ON model_list.Maker = us_makers.Id) SELECT COUNT(*) AS NumberOfModelsProducedInUSA FROM usa_models",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
