question_id,db_id,category,technique,plan_steps,basic_sql,robust_sql,notes,exact_match,exec_match,select_precision,select_recall,select_f1,where_precision,where_recall,where_f1,group_precision,group_recall,group_f1,order_precision,order_recall,order_f1,having_precision,having_recall,having_f1
stage1_43,cre_Doc_Template_Mgt,group_having,sc,5,SELECT Template_ID FROM Documents GROUP BY Template_ID HAVING COUNT(*) > 1,"WITH dedup_docs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Documents) SELECT Template_ID FROM dedup_docs WHERE rn = 1 GROUP BY Template_ID HAVING COUNT(*) > 1",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_44,employee_hire_evaluation,group_having,sc,6,SELECT City FROM employee WHERE Age < 30 GROUP BY City HAVING COUNT(Employee_ID) > 1,"WITH filtered AS (SELECT DISTINCT City FROM employee WHERE Age < 30), grouped AS (SELECT City, COUNT(Employee_ID) AS emp_count FROM filtered GROUP BY City) SELECT City FROM grouped WHERE emp_count > 1",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
stage1_45,cre_Doc_Template_Mgt,group_having,sc,6,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(*) < 3,"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_ID ORDER BY rowid DESC) AS rn FROM Templates) SELECT Template_Type_Code FROM dedup WHERE rn = 1 GROUP BY Template_Type_Code HAVING COUNT(*) < 3",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_46,cre_Doc_Template_Mgt,group_having,sc,5,SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) >= 2,"WITH dedup_paragraphs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Paragraphs), filtered_paragraphs AS (SELECT Document_ID FROM dedup_paragraphs WHERE rn = 1 GROUP BY Document_ID HAVING COUNT(*) >= 2) SELECT Document_ID FROM filtered_paragraphs",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_47,orchestra,join_1hop,sc,6,SELECT c.Name FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID GROUP BY c.Conductor_ID ORDER BY COUNT(DISTINCT o.Orchestra_ID) DESC LIMIT 1,"WITH conductor_dedup AS (SELECT DISTINCT Conductor_ID, Name FROM conductor), orchestra_dedup AS (SELECT DISTINCT Orchestra_ID, Conductor_ID, Orchestra, Record_Company, Year_of_Founded, Major_Record_Format FROM orchestra), performance_dedup AS (SELECT DISTINCT Performance_ID, Orchestra_ID, Type, Date, OFFICIAL_RATINGS_(millions), Weekly_rank, Share FROM performance), show_dedup AS (SELECT DISTINCT Show_ID, Performance_ID, If_first_show, Result, Attendance FROM show) SELECT cd.Name FROM conductor_dedup AS cd JOIN orchestra_dedup AS od ON cd.Conductor_ID = od.Conductor_ID GROUP BY cd.Conductor_ID ORDER BY COUNT(DISTINCT od.Orchestra_ID) DESC LIMIT 1",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_48,car_1,join_1hop,sc,5,SELECT COUNT(DISTINCT T1.Id) AS NumberOfMakersInFrance FROM car_makers AS T1 JOIN countries AS T2 ON T1.Country = T2.CountryId WHERE T2.CountryName = 'France',"WITH DistinctCarMakers AS (SELECT DISTINCT Id FROM car_makers), FilteredCarMakers AS (SELECT T1.Id FROM DistinctCarMakers AS T1 JOIN countries AS T2 ON T1.Country = T2.CountryId WHERE T2.CountryName = 'France') SELECT COUNT(*) AS NumberOfMakersInFrance FROM FilteredCarMakers",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_49,cre_Doc_Template_Mgt,join_1hop,sc,6,"SELECT T.Template_Type_Code, COUNT(D.Document_ID) AS Document_Count FROM Documents AS D JOIN Templates AS T ON D.Template_ID = T.Template_ID GROUP BY T.Template_Type_Code ORDER BY Document_Count DESC LIMIT 1","WITH DocumentCounts AS (SELECT T.Template_Type_Code, COUNT(D.Document_ID) AS Document_Count FROM Documents AS D JOIN Templates AS T ON D.Template_ID = T.Template_ID GROUP BY T.Template_Type_Code), RankedDocumentCounts AS (SELECT Template_Type_Code, Document_Count, ROW_NUMBER() OVER (ORDER BY Document_Count DESC) AS rn FROM DocumentCounts) SELECT Template_Type_Code, Document_Count FROM RankedDocumentCounts WHERE rn = 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_50,car_1,join_1hop,sc,6,"SELECT MAX(CAST(REPLACE(T1.Horsepower, ',', '') AS REAL)) AS MaxHorsepower, T2.Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.Model = T2.Model WHERE T1.Cylinders = 3","WITH cleaned_cars_data AS (SELECT Id, CASE WHEN NOT Horsepower IS NULL AND Horsepower <> '' THEN CAST(REPLACE(Horsepower, ',', '') AS REAL) ELSE NULL END AS Horsepower, Cylinders, Edispl, Weight, Accelerate, Year FROM cars_data), filtered_and_deduplicated AS (SELECT DISTINCT Id, Horsepower, Cylinders, Edispl, Weight, Accelerate, Year FROM cleaned_cars_data) SELECT MAX(Horsepower) AS MaxHorsepower, T2.Make FROM filtered_and_deduplicated AS T1 JOIN car_names AS T2 ON T1.Model = T2.Model WHERE T1.Cylinders = 3",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_51,dog_kennels,join_1hop,sc,6,"SELECT o.owner_id, o.first_name, o.last_name, COUNT(d.dog_id) AS dog_count FROM Dogs AS d JOIN Owners AS o ON d.owner_id = o.owner_id GROUP BY o.owner_id, o.first_name, o.last_name ORDER BY dog_count DESC LIMIT 1","WITH DedupedOwners AS (SELECT DISTINCT owner_id, first_name, last_name FROM Owners), DogCounts AS (SELECT d.owner_id, o.first_name, o.last_name, COUNT(d.dog_id) AS dog_count FROM Dogs AS d JOIN DedupedOwners AS o ON d.owner_id = o.owner_id GROUP BY d.owner_id, o.first_name, o.last_name) SELECT owner_id, first_name, last_name, dog_count FROM DogCounts ORDER BY dog_count DESC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_52,dog_kennels,join_1hop,sc,6,"SELECT DISTINCT o.first_name, d.name FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id WHERE o.state = 'VA'","WITH DistinctOwners AS (SELECT DISTINCT owner_id, first_name, last_name, street, city, state, zip_code, email_address, home_phone, cell_number FROM Owners) SELECT DISTINCT o.first_name, d.name FROM DistinctOwners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id WHERE o.state = 'VA'",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_53,employee_hire_evaluation,join_1hop,sc,6,"SELECT s.Name AS Shop_Name, COUNT(h.Employee_ID) AS Employee_Count FROM hiring AS h JOIN shop AS s ON h.Shop_ID = s.Shop_ID GROUP BY s.Name","WITH cleaned_hiring AS (SELECT DISTINCT Shop_ID, Employee_ID FROM hiring), cleaned_shop AS (SELECT DISTINCT Shop_ID, Name FROM shop) SELECT cs.Name AS Shop_Name, COUNT(ch.Employee_ID) AS Employee_Count FROM cleaned_hiring AS ch JOIN cleaned_shop AS cs ON ch.Shop_ID = cs.Shop_ID GROUP BY cs.Name",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_54,student_transcripts_tracking,join_1hop,sc,6,"SELECT t.transcript_date, t.transcript_id FROM Transcripts AS t JOIN Transcript_Contents AS tc ON t.transcript_id = tc.transcript_id GROUP BY t.transcript_id, t.transcript_date HAVING COUNT(tc.student_course_id) >= 2","WITH DedupedTranscripts AS (SELECT DISTINCT transcript_id, transcript_date FROM Transcripts), FilteredTranscriptContents AS (SELECT transcript_id FROM Transcript_Contents GROUP BY transcript_id HAVING COUNT(student_course_id) >= 2) SELECT dt.transcript_date, dt.transcript_id FROM DedupedTranscripts AS dt JOIN FilteredTranscriptContents AS ftc ON dt.transcript_id = ftc.transcript_id",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
stage1_55,car_1,join_1hop,sc,6,SELECT COUNT(DISTINCT Model) FROM model_list WHERE Maker = (SELECT Id FROM car_makers WHERE FullName = 'American Motor Company'),"WITH cleaned_car_makers AS (SELECT DISTINCT Id, Maker, FullName, Country FROM car_makers), cleaned_model_list AS (SELECT DISTINCT ModelId, Maker, Model FROM model_list) SELECT COUNT(DISTINCT Model) FROM cleaned_model_list WHERE Maker = (SELECT Id FROM cleaned_car_makers WHERE FullName = 'American Motor Company')",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_56,dog_kennels,join_1hop,sc,6,"SELECT p.professional_id, p.role_code, p.email_address FROM Professionals AS p LEFT JOIN Treatments AS t ON p.professional_id = t.professional_id WHERE t.treatment_id IS NULL","WITH dedup_professionals AS (SELECT professional_id, role_code, first_name, street, city, state, zip_code, last_name, email_address, home_phone, cell_number, ROW_NUMBER() OVER (PARTITION BY professional_id ORDER BY rowid DESC) AS rn FROM Professionals) SELECT dp.professional_id, dp.role_code, dp.email_address FROM dedup_professionals AS dp LEFT JOIN Treatments AS t ON dp.professional_id = t.professional_id WHERE t.treatment_id IS NULL",### NOTES | No quality-repairs required.,False,True,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_57,cre_Doc_Template_Mgt,join_1hop,sc,5,SELECT ttt.Template_Type_Code FROM Ref_Template_Types AS ttt LEFT JOIN Templates AS t ON ttt.Template_Type_Code = t.Template_Type_Code LEFT JOIN Documents AS d ON t.Template_ID = d.Template_ID WHERE d.Document_ID IS NULL ORDER BY ttt.Template_Type_Code,"WITH ref_template_types_dedup AS (SELECT Template_Type_Code FROM Ref_Template_Types GROUP BY Template_Type_Code), templates_dedup AS (SELECT Template_ID, Template_Type_Code FROM Templates GROUP BY Template_ID, Template_Type_Code), document_templates_dedup AS (SELECT Template_ID FROM Documents GROUP BY Template_ID) SELECT rtt.Template_Type_Code FROM ref_template_types_dedup AS rtt LEFT JOIN templates_dedup AS td ON rtt.Template_Type_Code = td.Template_Type_Code LEFT JOIN document_templates_dedup AS dt ON td.Template_ID = dt.Template_ID WHERE dt.Template_ID IS NULL ORDER BY rtt.Template_Type_Code",### NOTES | No quality-repairs required.,False,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
stage1_58,car_1,join_1hop,sc,6,"SELECT T1.FullName, T1.Id FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.Id HAVING COUNT(T2.ModelId) > 3","WITH maker_model_counts AS (SELECT T1.Id, T1.FullName, COUNT(T2.ModelId) AS model_count FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.Id, T1.FullName) SELECT FullName, Id FROM maker_model_counts WHERE model_count > 3",### NOTES | No quality-repairs required.,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
stage1_59,car_1,join_1hop,sc,6,SELECT T2.Model FROM cars_data AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Maker WHERE T1.Cylinders = 4 ORDER BY T1.Horsepower DESC LIMIT 1,"WITH filtered_cars AS (SELECT DISTINCT T2.ModelId, T2.Model FROM cars_data AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Maker WHERE T1.Cylinders = 4), top_model AS (SELECT ModelId, Model FROM filtered_cars ORDER BY ModelId DESC LIMIT 1) SELECT Model FROM top_model",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_60,car_1,join_1hop,sc,6,"SELECT T2.Model FROM model_list AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId ORDER BY CAST(REPLACE(T1.Horsepower, ',', '') AS REAL) ASC LIMIT 1","WITH cleaned_model_list AS (SELECT DISTINCT ModelId, Model, REPLACE(Horsepower, ',', '') AS Horsepower FROM model_list) SELECT T2.Model FROM cleaned_model_list AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId ORDER BY CAST(T1.Horsepower AS REAL) ASC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_61,car_1,join_1hop,sc,6,"SELECT T1.FullName AS MakerFullName, T1.Id AS MakerId, COUNT(T2.Model) AS NumberOfModels FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.FullName, T1.Id","WITH cleaned_car_makers AS (SELECT DISTINCT Id, FullName FROM car_makers WHERE NOT Id IS NULL AND NOT FullName IS NULL), cleaned_model_list AS (SELECT DISTINCT Maker, Model FROM model_list WHERE NOT Maker IS NULL AND NOT Model IS NULL) SELECT T1.FullName AS MakerFullName, T1.Id AS MakerId, COUNT(T2.Model) AS NumberOfModels FROM cleaned_car_makers AS T1 JOIN cleaned_model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.FullName, T1.Id",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
stage1_62,dog_kennels,join_1hop,sc,6,"SELECT o.first_name, d.name FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id","WITH UniqueOwners AS (SELECT DISTINCT owner_id FROM Owners), UniqueDogs AS (SELECT DISTINCT dog_id FROM Dogs WHERE owner_id IN (SELECT owner_id FROM UniqueOwners)), FilteredOwners AS (SELECT * FROM Owners WHERE owner_id IN (SELECT owner_id FROM UniqueOwners)), FilteredDogs AS (SELECT * FROM Dogs WHERE dog_id IN (SELECT dog_id FROM UniqueDogs) AND owner_id IN (SELECT owner_id FROM UniqueOwners)) SELECT o.first_name, d.name FROM FilteredOwners AS o JOIN FilteredDogs AS d ON o.owner_id = d.owner_id",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_63,student_transcripts_tracking,join_1hop,sc,4,SELECT COUNT(DISTINCT dp.degree_program_id) AS degree_count FROM Departments AS d JOIN Degree_Programs AS dp ON d.department_id = dp.department_id WHERE d.department_name = 'Engineering',WITH Engineering_Department AS (SELECT DISTINCT department_id FROM Departments WHERE department_name = 'Engineering') SELECT COUNT(DISTINCT dp.degree_program_id) AS degree_count FROM Engineering_Department AS ed JOIN Degree_Programs AS dp ON ed.department_id = dp.department_id,### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_64,student_transcripts_tracking,join_1hop,sc,6,"SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(se.student_enrolment_id) AS num_enrollments FROM Students AS s JOIN Student_Enrolment AS se ON s.student_id = se.student_id GROUP BY s.student_id, s.first_name, s.middle_name, s.last_name ORDER BY num_enrollments DESC LIMIT 1","WITH Deduplicated_Students AS (SELECT DISTINCT student_id, first_name, middle_name, last_name FROM Students), Student_Enrolment_Counts AS (SELECT se.student_id, COUNT(se.student_enrolment_id) AS num_enrollments FROM Deduplicated_Students AS ds JOIN Student_Enrolment AS se ON ds.student_id = se.student_id GROUP BY se.student_id) SELECT sec.student_id, sec.first_name, sec.middle_name, sec.last_name, sec.num_enrollments FROM Student_Enrolment_Counts AS sec ORDER BY sec.num_enrollments DESC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_65,cre_Doc_Template_Mgt,join_1hop,sc,6,"SELECT d.Document_ID, d.Document_Name, COUNT(p.Paragraph_ID) AS Paragraph_Count FROM Documents AS d JOIN Paragraphs AS p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID, d.Document_Name","WITH Deduped_Documents AS (SELECT DISTINCT Document_ID, Document_Name FROM Documents), Deduped_Paragraphs AS (SELECT DISTINCT Paragraph_ID, Document_ID FROM Paragraphs) SELECT dd.Document_ID, dd.Document_Name, COUNT(dp.Paragraph_ID) AS Paragraph_Count FROM Deduped_Documents AS dd LEFT JOIN Deduped_Paragraphs AS dp ON dd.Document_ID = dp.Document_ID GROUP BY dd.Document_ID, dd.Document_Name",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_66,dog_kennels,join_1hop,sc,6,"SELECT DISTINCT p.professional_id, p.last_name, p.cell_number FROM Professionals AS p JOIN Treatments AS t ON p.professional_id = t.professional_id WHERE p.state = 'Indiana' OR t.professional_id IN (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING COUNT(*) > 2)","WITH clean_professionals AS (WITH base AS (SELECT * FROM Professionals), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY state ORDER BY rowid DESC) AS rn FROM base) SELECT * FROM dedup WHERE rn = 1), filtered_treatments AS (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING COUNT(*) > 2) SELECT DISTINCT p.professional_id, p.last_name, p.cell_number FROM clean_professionals AS p JOIN filtered_treatments AS ft ON p.professional_id = ft.professional_id",### NOTES | No quality-repairs required.,False,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_67,cre_Doc_Template_Mgt,join_1hop,sc,6,SELECT DISTINCT Document_Name FROM Documents JOIN Templates ON Documents.Template_ID = Templates.Template_ID WHERE Templates.Template_Type_Code = 'BK',"WITH FilteredTemplates AS (SELECT Template_ID FROM Templates WHERE Template_Type_Code = 'BK'), FilteredDocuments AS (SELECT DISTINCT Document_ID, Document_Name FROM Documents JOIN FilteredTemplates ON Documents.Template_ID = FilteredTemplates.Template_ID) SELECT Document_Name FROM FilteredDocuments",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_68,orchestra,join_1hop,sc,6,"SELECT c.Name, o.Orchestra FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID","WITH Deduplicated_Orchestra AS (SELECT DISTINCT Orchestra_ID, Orchestra FROM orchestra) SELECT c.Name, o.Orchestra FROM conductor AS c JOIN Deduplicated_Orchestra AS o ON c.Conductor_ID = o.Orchestra_ID",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_69,car_1,join_1hop,sc,6,"SELECT MAX(T1.Horsepower), T2.Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId WHERE T1.Cylinders = 3","WITH FilteredCars AS (SELECT DISTINCT T1.Id, T1.Horsepower, T2.Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId WHERE T1.Cylinders = 3), ImputedCars AS (SELECT Id, CASE WHEN Horsepower IS NULL THEN 'median_horsepower' ELSE Horsepower END AS Horsepower, Make FROM FilteredCars) SELECT MAX(Horsepower), Make FROM ImputedCars",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_70,employee_hire_evaluation,join_1hop,sc,6,SELECT s.Name FROM shop AS s JOIN hiring AS h ON s.Shop_ID = h.Shop_ID GROUP BY s.Shop_ID ORDER BY COUNT(h.Employee_ID) DESC LIMIT 1,"WITH HiringCounts AS (SELECT Shop_ID, COUNT(Employee_ID) AS Employee_Count FROM hiring GROUP BY Shop_ID), DeduplicatedShops AS (SELECT DISTINCT Shop_ID, Name FROM shop) SELECT ds.Name FROM DeduplicatedShops AS ds JOIN HiringCounts AS hc ON ds.Shop_ID = hc.Shop_ID ORDER BY hc.Employee_Count DESC LIMIT 1",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_71,car_1,join_1hop,sc,6,SELECT T3.Cylinders FROM model_list AS T1 JOIN car_names AS T2 ON T1.ModelId = T2.ModelId JOIN cars_data AS T3 ON T2.MakeId = T3.MakeId WHERE T1.Model = 'volvo' ORDER BY T3.Accelerate ASC LIMIT 1,"WITH model_info AS (SELECT ModelId FROM model_list WHERE Model = 'volvo'), make_info AS (SELECT MakeId FROM car_names JOIN model_info ON car_names.ModelId = model_info.ModelId), filtered_cars AS (SELECT T3.Cylinders FROM make_info AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId JOIN cars_data AS T3 ON T2.MakeId = T3.MakeId) SELECT Cylinders FROM filtered_cars ORDER BY Accelerate ASC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_72,car_1,join_2hop,sc,7,"SELECT DISTINCT c.CountryId, c.CountryName FROM countries AS c JOIN car_makers AS cm ON c.Country = cm.Country GROUP BY c.CountryId HAVING COUNT(DISTINCT cm.Maker) > 3","WITH country_car_makers AS (SELECT DISTINCT c.CountryId, c.CountryName FROM countries AS c JOIN car_makers AS cm ON c.Country = cm.Country), country_fiat_check AS (SELECT DISTINCT c.CountryId, c.CountryName FROM countries AS c JOIN model_list AS ml ON c.Country = ml.Maker WHERE ml.Model = 'Fiat') SELECT DISTINCT cc.CountryId, cc.CountryName FROM country_car_makers AS cc UNION SELECT DISTINCT cf.CountryId, cf.CountryName FROM country_fiat_check AS cf",### NOTES | No quality-repairs required.,False,False,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
stage1_73,dog_kennels,join_2hop,sc,7,"SELECT o.owner_id, o.zip_code, SUM(c.charge_amount) AS total_spent FROM Charges AS c JOIN Treatments AS t ON c.charge_id = t.charge_id JOIN Dogs AS d ON t.dog_id = d.dog_id JOIN Owners AS o ON d.owner_id = o.owner_id GROUP BY o.owner_id, o.zip_code ORDER BY total_spent DESC LIMIT 1","WITH TotalSpent AS (SELECT o.owner_id, o.zip_code, SUM(c.charge_amount) AS total_spent FROM Charges AS c JOIN Treatments AS t ON c.charge_id = t.charge_id JOIN Dogs AS d ON t.dog_id = d.dog_id JOIN Owners AS o ON d.owner_id = o.owner_id GROUP BY o.owner_id, o.zip_code), RankedSpent AS (SELECT owner_id, zip_code, total_spent, ROW_NUMBER() OVER (ORDER BY total_spent DESC) AS rn FROM TotalSpent) SELECT owner_id, zip_code FROM RankedSpent WHERE rn = 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_74,car_1,join_2hop,sc,6,"SELECT c.Continent, COUNT(DISTINCT cm.Id) AS CarMakerCount FROM continents AS c JOIN countries AS co ON c.ContId = co.Continent JOIN car_makers AS cm ON co.Country = cm.Country GROUP BY c.Continent","WITH country_dedup AS (SELECT DISTINCT CountryId, CountryName, Continent FROM countries) SELECT cd.Continent, COUNT(DISTINCT cm.Id) AS CarMakerCount FROM continents AS c JOIN country_dedup AS cd ON c.ContId = cd.Continent JOIN car_makers AS cm ON cd.Country = cm.Country GROUP BY cd.Continent",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_75,concert_singer,join_2hop,sc,6,SELECT DISTINCT s.Name FROM concert AS c JOIN singer_in_concert AS sic ON c.concert_ID = sic.concert_ID JOIN singer AS s ON sic.Singer_ID = s.Singer_ID WHERE c.Year = '2014',"WITH filtered_concert AS (SELECT concert_ID FROM concert WHERE Year = '2014'), filtered_singer_in_concert AS (SELECT Singer_ID FROM singer_in_concert WHERE concert_ID IN (SELECT concert_ID FROM filtered_concert)), distinct_singers AS (SELECT s.Name FROM singer AS s JOIN filtered_singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID) SELECT DISTINCT Name FROM distinct_singers",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_76,concert_singer,join_2hop,sc,6,"SELECT DISTINCT s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year IN ('2014', '2015') AND EXISTS(SELECT 1 FROM concert AS c2 WHERE c2.Stadium_ID = s.Stadium_ID AND c2.Year = '2014') AND EXISTS(SELECT 1 FROM concert AS c3 WHERE c3.Stadium_ID = s.Stadium_ID AND c3.Year = '2015')","WITH dedup_stadium AS (SELECT Stadium_ID, Name, Location FROM stadium GROUP BY Stadium_ID, Name, Location), dedup_concert AS (SELECT concert_ID, concert_Name, Theme, Stadium_ID, Year FROM concert GROUP BY concert_ID, concert_Name, Theme, Stadium_ID, Year) SELECT DISTINCT ds.Name, ds.Location FROM dedup_stadium AS ds JOIN dedup_concert AS dc ON ds.Stadium_ID = dc.Stadium_ID WHERE dc.Year IN ('2014', '2015') AND EXISTS(SELECT 1 FROM dedup_concert AS dc2 WHERE dc2.Stadium_ID = ds.Stadium_ID AND dc2.Year = '2014') AND EXISTS(SELECT 1 FROM dedup_concert AS dc3 WHERE dc3.Stadium_ID = ds.Stadium_ID AND dc3.Year = '2015')",### NOTES | No quality-repairs required.,False,True,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
