question_id,db_id,category,technique,plan_steps,basic_sql,robust_sql,notes,exact_match,exec_match,select_precision,select_recall,select_f1,where_precision,where_recall,where_f1,group_precision,group_recall,group_f1,order_precision,order_recall,order_f1,having_precision,having_recall,having_f1
stage1_45,cre_Doc_Template_Mgt,group_having,cot,5,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(*) < 3,"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_ID ORDER BY rowid DESC) AS rn FROM Templates) SELECT Template_Type_Code FROM dedup WHERE rn = 1 GROUP BY Template_Type_Code HAVING COUNT(*) < 3",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_46,cre_Doc_Template_Mgt,group_having,cot,4,SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) >= 2,"WITH dedup_paragraphs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Paragraphs), filtered_paragraphs AS (SELECT * FROM dedup_paragraphs WHERE rn = 1) SELECT Document_ID FROM filtered_paragraphs GROUP BY Document_ID HAVING COUNT(*) >= 2",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_47,orchestra,join_1hop,cot,6,SELECT c.Name FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID GROUP BY c.Conductor_ID ORDER BY COUNT(DISTINCT o.Orchestra_ID) DESC LIMIT 1,"WITH conductor_dedup AS (SELECT DISTINCT Conductor_ID, Name FROM conductor), orchestra_dedup AS (SELECT DISTINCT Orchestra_ID, Orchestra, Conductor_ID, Record_Company, Year_of_Founded, Major_Record_Format FROM orchestra) SELECT cd.Name FROM conductor_dedup AS cd JOIN orchestra_dedup AS od ON cd.Conductor_ID = od.Conductor_ID GROUP BY cd.Conductor_ID ORDER BY COUNT(DISTINCT od.Orchestra_ID) DESC LIMIT 1",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_48,car_1,join_1hop,cot,3,SELECT COUNT(DISTINCT Maker) AS NumberOfMakersInFrance FROM car_makers WHERE Country = 'France',"WITH filtered_makers AS (SELECT DISTINCT Id, Maker, Country FROM car_makers WHERE Country = 'France') SELECT COUNT(DISTINCT Maker) AS NumberOfMakersInFrance FROM filtered_makers",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_49,cre_Doc_Template_Mgt,join_1hop,cot,6,"SELECT T.Template_Type_Code, COUNT(D.Document_ID) AS Document_Count FROM Documents AS D JOIN Templates AS T ON D.Template_ID = T.Template_ID GROUP BY T.Template_Type_Code ORDER BY Document_Count DESC LIMIT 1","WITH DocumentCounts AS (SELECT T.Template_Type_Code, COUNT(D.Document_ID) AS Document_Count FROM Documents AS D JOIN Templates AS T ON D.Template_ID = T.Template_ID GROUP BY T.Template_Type_Code), RankedCounts AS (SELECT Template_Type_Code, Document_Count, ROW_NUMBER() OVER (ORDER BY Document_Count DESC) AS rn FROM DocumentCounts) SELECT Template_Type_Code, Document_Count FROM RankedCounts WHERE rn = 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_50,car_1,join_1hop,cot,3,"SELECT MAX(T1.Horsepower) AS MaxHorsepower, T2.Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.Model = T2.Model WHERE T1.Cylinders = 3","WITH cleaned_cars_data AS (SELECT DISTINCT Id, MPG, Cylinders, Edispl, Horsepower, Weight, Accelerate, Year FROM cars_data), cleaned_car_names AS (SELECT DISTINCT MakeId, Model, Make FROM car_names) SELECT MAX(cleaned_cars_data.Horsepower) AS MaxHorsepower, cleaned_car_names.Make FROM cleaned_cars_data JOIN cleaned_car_names ON cleaned_cars_data.Model = cleaned_car_names.Model WHERE cleaned_cars_data.Cylinders = 3",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_51,dog_kennels,join_1hop,cot,6,"SELECT o.owner_id, o.first_name, o.last_name, COUNT(d.dog_id) AS dog_count FROM Dogs AS d JOIN Owners AS o ON d.owner_id = o.owner_id GROUP BY o.owner_id, o.first_name, o.last_name ORDER BY dog_count DESC LIMIT 1","WITH DedupOwners AS (SELECT DISTINCT owner_id, first_name, last_name FROM Owners), DogCounts AS (SELECT d.owner_id, o.first_name, o.last_name, COUNT(d.dog_id) AS dog_count FROM Dogs AS d JOIN DedupOwners AS o ON d.owner_id = o.owner_id GROUP BY d.owner_id, o.first_name, o.last_name) SELECT owner_id, first_name, last_name, dog_count FROM DogCounts ORDER BY dog_count DESC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_52,dog_kennels,join_1hop,cot,6,"SELECT DISTINCT o.first_name, d.name FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id WHERE o.state = 'VA'","WITH DistinctOwners AS (SELECT DISTINCT owner_id, first_name, last_name, street, city, state, zip_code, email_address, home_phone, cell_number FROM Owners), DistinctDogs AS (SELECT DISTINCT dog_id, owner_id, abandoned_yn, breed_code, size_code, name, age, date_of_birth, gender, weight, date_arrived, date_adopted, date_departed FROM Dogs) SELECT DISTINCT o.first_name, d.name FROM DistinctOwners AS o JOIN DistinctDogs AS d ON o.owner_id = d.owner_id WHERE o.state = 'VA'",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_53,employee_hire_evaluation,join_1hop,cot,6,"SELECT s.Name AS Shop_Name, COUNT(h.Employee_ID) AS Employees_Hired FROM hiring AS h JOIN shop AS s ON h.Shop_ID = s.Shop_ID GROUP BY s.Name","WITH cleaned_shop AS (SELECT DISTINCT Shop_ID, Name, Location, District, Number_products, Manager_name FROM shop), cleaned_hiring AS (SELECT * FROM hiring) SELECT cs.Name AS Shop_Name, COUNT(ch.Employee_ID) AS Employees_Hired FROM cleaned_hiring AS ch JOIN cleaned_shop AS cs ON ch.Shop_ID = cs.Shop_ID GROUP BY cs.Name",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_54,student_transcripts_tracking,join_1hop,cot,6,"SELECT t.transcript_date, t.transcript_id FROM Transcripts AS t JOIN Transcript_Contents AS tc ON t.transcript_id = tc.transcript_id GROUP BY t.transcript_id, t.transcript_date HAVING COUNT(tc.student_course_id) >= 2","WITH DedupedTranscripts AS (SELECT DISTINCT transcript_id, transcript_date FROM Transcripts), FilteredTranscriptContents AS (SELECT tc.transcript_id, tc.student_course_id FROM Transcript_Contents AS tc JOIN DedupedTranscripts AS dt ON tc.transcript_id = dt.transcript_id GROUP BY tc.transcript_id, tc.student_course_id HAVING COUNT(tc.student_course_id) >= 2) SELECT dt.transcript_date, dt.transcript_id FROM DedupedTranscripts AS dt JOIN FilteredTranscriptContents AS ftc ON dt.transcript_id = ftc.transcript_id",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
stage1_55,car_1,join_1hop,cot,5,SELECT COUNT(DISTINCT ModelId) AS ModelCount FROM model_list WHERE Maker = (SELECT Id FROM car_makers WHERE FullName = 'American Motor Company'),"WITH maker_id AS (SELECT Id FROM car_makers WHERE FullName = 'American Motor Company'), filtered_models AS (SELECT DISTINCT ModelId FROM model_list WHERE Maker IN (SELECT Id FROM maker_id)) SELECT COUNT(ModelId) AS ModelCount FROM filtered_models",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_56,dog_kennels,join_1hop,cot,6,"SELECT p.professional_id, p.role_code, p.email_address FROM Professionals AS p LEFT JOIN Treatments AS t ON p.professional_id = t.professional_id WHERE t.treatment_id IS NULL","WITH dedup_professionals AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY professional_id ORDER BY rowid DESC) AS rn FROM Professionals) SELECT dp.professional_id, dp.role_code, dp.email_address FROM dedup_professionals AS dp LEFT JOIN Treatments AS t ON dp.professional_id = t.professional_id WHERE t.treatment_id IS NULL",### NOTES | No quality-repairs required.,False,True,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_57,cre_Doc_Template_Mgt,join_1hop,cot,5,SELECT ttt.Template_Type_Code FROM Ref_Template_Types AS ttt LEFT JOIN Templates AS t ON ttt.Template_Type_Code = t.Template_Type_Code LEFT JOIN Documents AS d ON t.Template_ID = d.Template_ID WHERE d.Document_ID IS NULL,"WITH ref_template_types AS (SELECT DISTINCT Template_Type_Code FROM Ref_Template_Types), templates_dedup AS (SELECT Template_ID, Template_Type_Code FROM Templates GROUP BY Template_ID, Template_Type_Code), documents_dedup AS (SELECT Document_ID, Template_ID FROM Documents GROUP BY Document_ID, Template_ID) SELECT rtt.Template_Type_Code FROM ref_template_types AS rtt LEFT JOIN templates_dedup AS td ON rtt.Template_Type_Code = td.Template_Type_Code LEFT JOIN documents_dedup AS dd ON td.Template_ID = dd.Template_ID WHERE dd.Document_ID IS NULL",### NOTES | No quality-repairs required.,False,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_58,car_1,join_1hop,cot,5,"SELECT T1.FullName, T1.Id FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.Id, T1.FullName HAVING COUNT(T2.ModelId) > 3","WITH maker_model_counts AS (SELECT Maker, COUNT(ModelId) AS model_count FROM model_list GROUP BY Maker), filtered_makers AS (SELECT Maker FROM maker_model_counts WHERE model_count > 3) SELECT T1.FullName, T1.Id FROM car_makers AS T1 WHERE T1.Id IN (SELECT Maker FROM filtered_makers) ORDER BY T1.Id",### NOTES | No quality-repairs required.,False,True,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,1.0
stage1_59,car_1,join_1hop,cot,6,"SELECT T2.Model, SUM(T1.Horsepower) AS TotalHorsepower FROM cars_data AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Maker WHERE T1.Cylinders = 4 GROUP BY T2.Model ORDER BY TotalHorsepower DESC LIMIT 1","WITH cleaned_model_list AS (SELECT DISTINCT ModelId, Maker, Model FROM model_list) SELECT T2.Model, SUM(T1.Horsepower) AS TotalHorsepower FROM cars_data AS T1 JOIN cleaned_model_list AS T2 ON T1.Maker = T2.Maker WHERE T1.Cylinders = 4 GROUP BY T2.Model ORDER BY TotalHorsepower DESC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_60,car_1,join_1hop,cot,6,"SELECT T2.Model FROM model_list AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId ORDER BY CAST(REPLACE(T1.Horsepower, ',', '') AS REAL) ASC LIMIT 1","WITH cleaned_model_list AS (SELECT ModelId, REPLACE(Horsepower, ',', '') AS Horsepower FROM model_list), cleaned_car_names AS (SELECT MakeId, Model FROM car_names) SELECT T2.Model FROM cleaned_model_list AS T1 JOIN cleaned_car_names AS T2 ON T1.MakeId = T2.MakeId ORDER BY CAST(T1.Horsepower AS REAL) ASC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_61,car_1,join_1hop,cot,6,"SELECT T1.FullName AS MakerFullName, T1.Id AS MakerId, COUNT(DISTINCT T2.Model) AS NumberOfModels FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.FullName, T1.Id","WITH cleaned_model_list AS (SELECT Maker, Model FROM model_list WHERE NOT Maker IS NULL AND NOT Model IS NULL) SELECT T1.FullName AS MakerFullName, T1.Id AS MakerId, COUNT(DISTINCT T2.Model) AS NumberOfModels FROM car_makers AS T1 JOIN cleaned_model_list AS T2 ON T1.Id = T2.Maker GROUP BY T1.FullName, T1.Id",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
stage1_62,dog_kennels,join_1hop,cot,6,"SELECT DISTINCT o.first_name, d.name FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id","WITH CleanedDogs AS (SELECT dog_id, owner_id, name, COALESCE(age, 'Unknown') AS age, date_of_birth, COALESCE(weight, 'Unknown') AS weight, date_arrived, date_adopted, date_departed FROM Dogs), CleanedOwners AS (SELECT owner_id, first_name, last_name, street, city, state, zip_code, email_address, home_phone, cell_number FROM Owners) SELECT DISTINCT co.first_name, cd.name FROM CleanedOwners AS co JOIN CleanedDogs AS cd ON co.owner_id = cd.owner_id",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_63,student_transcripts_tracking,join_1hop,cot,4,SELECT COUNT(DISTINCT dp.degree_program_id) AS degree_count FROM Departments AS d JOIN Degree_Programs AS dp ON d.department_id = dp.department_id WHERE d.department_name = 'Engineering',WITH Deduplicated_Departments AS (SELECT DISTINCT department_id FROM Departments) SELECT COUNT(DISTINCT dp.degree_program_id) AS degree_count FROM Deduplicated_Departments AS dd JOIN Degree_Programs AS dp ON dd.department_id = dp.department_id WHERE dd.department_name = 'Engineering',### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_64,student_transcripts_tracking,join_1hop,cot,6,"SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(se.student_enrolment_id) AS num_enrollments FROM Students AS s JOIN Student_Enrolment AS se ON s.student_id = se.student_id GROUP BY s.student_id, s.first_name, s.middle_name, s.last_name ORDER BY num_enrollments DESC LIMIT 1","WITH StudentEnrolmentCounts AS (SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(se.student_enrolment_id) AS num_enrollments FROM Students AS s JOIN Student_Enrolment AS se ON s.student_id = se.student_id GROUP BY s.student_id, s.first_name, s.middle_name, s.last_name), DeduplicatedStudents AS (SELECT DISTINCT student_id, first_name, middle_name, last_name FROM Students) SELECT sec.student_id, sec.first_name, sec.middle_name, sec.last_name, sec.num_enrollments FROM StudentEnrolmentCounts AS sec JOIN DeduplicatedStudents AS ds ON sec.student_id = ds.student_id ORDER BY sec.num_enrollments DESC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_65,cre_Doc_Template_Mgt,join_1hop,cot,6,"SELECT d.Document_ID, d.Document_Name, COUNT(p.Paragraph_ID) AS Number_of_Paragraphs FROM Documents AS d JOIN Paragraphs AS p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID, d.Document_Name","WITH Unique_Documents AS (SELECT DISTINCT Document_ID, Document_Name FROM Documents) SELECT ud.Document_ID, ud.Document_Name, COUNT(p.Paragraph_ID) AS Number_of_Paragraphs FROM Unique_Documents AS ud LEFT JOIN Paragraphs AS p ON ud.Document_ID = p.Document_ID GROUP BY ud.Document_ID, ud.Document_Name",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_66,dog_kennels,join_1hop,cot,6,"SELECT DISTINCT p.professional_id, p.last_name, p.cell_number FROM Professionals AS p JOIN Treatments AS t ON p.professional_id = t.professional_id WHERE p.state = 'Indiana' OR t.professional_id IN (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING COUNT(*) > 2)","WITH cleaned_professionals AS (WITH base AS (SELECT * FROM Professionals), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY state ORDER BY rowid DESC) AS rn FROM base) SELECT * FROM dedup WHERE rn = 1), filtered_treatments AS (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING COUNT(*) > 2) SELECT DISTINCT p.professional_id, COALESCE(p.last_name, '') AS last_name, COALESCE(p.cell_number, '') AS cell_number FROM cleaned_professionals AS p JOIN filtered_treatments AS ft ON p.professional_id = ft.professional_id",### NOTES | No quality-repairs required.,False,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_67,cre_Doc_Template_Mgt,join_1hop,cot,5,SELECT DISTINCT D.Document_Name FROM Templates AS T JOIN Documents AS D ON T.Template_ID = D.Template_ID WHERE T.Template_Type_Code = 'BK',"WITH DedupedTemplates AS (SELECT DISTINCT Template_ID, Version_Number, Template_Type_Code, Date_Effective_From, Date_Effective_To, Template_Details FROM Templates), DedupedDocuments AS (SELECT DISTINCT Document_ID, Template_ID, Document_Name, Document_Description, Other_Details FROM Documents) SELECT DISTINCT DD.Document_Name FROM DedupedTemplates AS DT JOIN DedupedDocuments AS DD ON DT.Template_ID = DD.Template_ID WHERE DT.Template_Type_Code = 'BK'",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_68,orchestra,join_1hop,cot,6,"SELECT c.Name, o.Orchestra FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID","WITH cleaned_orchestra AS (SELECT DISTINCT Orchestra_ID, Orchestra FROM orchestra) SELECT c.Name, o.Orchestra FROM conductor AS c JOIN cleaned_orchestra AS o ON c.Conductor_ID = o.Conductor_ID",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_69,car_1,join_1hop,cot,6,"SELECT MAX(T1.Horsepower) AS MaxHorsepower, T2.Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId WHERE T1.Cylinders = 3","WITH FilteredCars AS (SELECT DISTINCT T1.Id, T1.Horsepower, T2.Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId WHERE T1.Cylinders = 3), ImputedCars AS (SELECT Id, CASE WHEN Horsepower IS NULL THEN 'median_horsepower' /* Replace 'median_horsepower' with actual median value from context */ ELSE Horsepower END AS Horsepower, Make FROM FilteredCars) SELECT MAX(Horsepower) AS MaxHorsepower, Make FROM ImputedCars",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_70,employee_hire_evaluation,join_1hop,cot,6,SELECT s.Name FROM shop AS s JOIN hiring AS h ON s.Shop_ID = h.Shop_ID GROUP BY s.Shop_ID ORDER BY COUNT(h.Employee_ID) DESC LIMIT 1,"WITH dedup_shop AS (SELECT DISTINCT Shop_ID, Name, Location, District, Number_products, Manager_name FROM shop) SELECT ds.Name FROM dedup_shop AS ds JOIN hiring AS h ON ds.Shop_ID = h.Shop_ID GROUP BY ds.Shop_ID ORDER BY COUNT(h.Employee_ID) DESC LIMIT 1",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_71,car_1,join_1hop,cot,6,SELECT T3.Cylinders FROM model_list AS T1 JOIN car_names AS T2 ON T1.ModelId = T2.Model JOIN cars_data AS T3 ON T2.MakeId = T3.MakeId WHERE T2.Model = 'volvo' ORDER BY T3.Accelerate ASC LIMIT 1,"WITH model_info AS (SELECT ModelId FROM model_list WHERE Model = 'volvo'), make_info AS (SELECT MakeId FROM car_names JOIN model_info ON car_names.Model = model_info.ModelId), accelerated_cars AS (SELECT T3.Cylinders FROM make_info AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId JOIN cars_data AS T3 ON T2.MakeId = T3.MakeId) SELECT MIN(Cylinders) AS LeastAcceleratedCylinders FROM accelerated_cars",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_72,car_1,join_2hop,cot,5,"SELECT DISTINCT c.CountryId, c.CountryName FROM countries AS c JOIN car_makers AS cm ON c.Continent = cm.Country WHERE cm.Country > 3 UNION SELECT DISTINCT c.CountryId, c.CountryName FROM countries AS c JOIN model_list AS ml ON c.Country = ml.Maker WHERE ml.Model LIKE '%Fiat%'","WITH country_car_makers AS (SELECT DISTINCT CountryId, CountryName FROM countries), country_fiat_models AS (SELECT DISTINCT CountryId, CountryName FROM countries JOIN model_list ON countries.Country = model_list.Maker WHERE model_list.Model LIKE '%Fiat%') SELECT * FROM country_car_makers UNION SELECT * FROM country_fiat_models",### NOTES | No quality-repairs required.,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_73,dog_kennels,join_2hop,cot,6,"SELECT o.owner_id, o.zip_code, SUM(c.charge_amount) AS total_spent FROM Charges AS c JOIN Dogs AS d ON c.dog_id = d.dog_id JOIN Owners AS o ON d.owner_id = o.owner_id GROUP BY o.owner_id, o.zip_code ORDER BY total_spent DESC LIMIT 1","WITH TotalSpentPerOwner AS (SELECT o.owner_id, o.zip_code, SUM(c.charge_amount) AS total_spent FROM Charges AS c JOIN Dogs AS d ON c.dog_id = d.dog_id JOIN Owners AS o ON d.owner_id = o.owner_id GROUP BY o.owner_id, o.zip_code), RankedOwners AS (SELECT owner_id, zip_code, total_spent, ROW_NUMBER() OVER (ORDER BY total_spent DESC) AS rn FROM TotalSpentPerOwner) SELECT owner_id, zip_code FROM RankedOwners WHERE rn = 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_74,car_1,join_2hop,cot,6,"SELECT c.Continent, COUNT(DISTINCT cm.Id) AS CarMakerCount FROM continents AS c JOIN countries AS co ON c.ContId = co.Continent JOIN car_makers AS cm ON co.Country = cm.Country GROUP BY c.Continent","WITH country_dedup AS (SELECT DISTINCT CountryId, CountryName, Continent FROM countries) SELECT cd.Continent, COUNT(DISTINCT cm.Id) AS CarMakerCount FROM continents AS c JOIN country_dedup AS cd ON c.ContId = cd.Continent JOIN car_makers AS cm ON cd.Country = cm.Country GROUP BY cd.Continent",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_75,concert_singer,join_2hop,cot,6,SELECT DISTINCT s.Name FROM concert AS c JOIN singer_in_concert AS sic ON c.concert_ID = sic.concert_ID JOIN singer AS s ON sic.Singer_ID = s.Singer_ID WHERE c.Year = '2014',"WITH cleaned_singer AS (SELECT Singer_ID, Name, COALESCE(Age, (SELECT AVG(Age) FROM singer WHERE NOT Age IS NULL)) AS Age FROM singer) SELECT DISTINCT s.Name FROM concert AS c JOIN singer_in_concert AS sic ON c.concert_ID = sic.concert_ID JOIN cleaned_singer AS s ON sic.Singer_ID = s.Singer_ID WHERE c.Year = '2014'",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_76,concert_singer,join_2hop,cot,6,"SELECT s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year IN ('2014', '2015') GROUP BY s.Stadium_ID HAVING COUNT(DISTINCT c.Year) > 1","WITH dedup_stadium AS (SELECT DISTINCT Stadium_ID, Location, Name, Capacity, Highest, Lowest, Average FROM stadium), dedup_concert AS (SELECT DISTINCT concert_ID, concert_Name, Theme, Stadium_ID, Year FROM concert) SELECT ds.Name, ds.Location FROM dedup_stadium AS ds JOIN dedup_concert AS dc ON ds.Stadium_ID = dc.Stadium_ID WHERE dc.Year IN ('2014', '2015') GROUP BY ds.Stadium_ID HAVING COUNT(DISTINCT dc.Year) > 1",### NOTES | No quality-repairs required.,False,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
stage1_77,car_1,join_2hop,cot,6,SELECT COUNT(DISTINCT T3.ModelId) FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country JOIN model_list AS T3 ON T2.Id = T3.Maker WHERE T1.CountryName = 'United States',"WITH cleaned_car_makers AS (SELECT DISTINCT Id FROM car_makers), cleaned_model_list AS (SELECT DISTINCT ModelId FROM model_list) SELECT COUNT(DISTINCT T3.ModelId) FROM countries AS T1 JOIN cleaned_car_makers AS T2 ON T1.CountryId = T2.Country JOIN cleaned_model_list AS T3 ON T2.Id = T3.Maker WHERE T1.CountryName = 'United States'",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_78,dog_kennels,join_2hop,cot,6,"SELECT o.owner_id, o.last_name FROM Owners AS o JOIN Treatments AS t ON o.owner_id = t.owner_id JOIN Charges AS c ON t.charge_id = c.charge_id GROUP BY o.owner_id, o.last_name ORDER BY SUM(c.charge_amount) DESC LIMIT 1","WITH TotalSpending AS (SELECT o.owner_id, o.last_name, SUM(c.charge_amount) AS total_spent FROM Owners AS o JOIN Treatments AS t ON o.owner_id = t.owner_id JOIN Charges AS c ON t.charge_id = c.charge_id GROUP BY o.owner_id, o.last_name), RankedSpending AS (SELECT owner_id, last_name, total_spent, ROW_NUMBER() OVER (ORDER BY total_spent DESC) AS rank FROM TotalSpending) SELECT owner_id, last_name FROM RankedSpending WHERE rank = 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_79,car_1,join_2hop,cot,4,SELECT COUNT(DISTINCT T2.ModelId) AS NumberOfModelsProducedInUSA FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker WHERE T1.Country = 'USA',"WITH us_makers AS (SELECT Id FROM car_makers WHERE Country = 'USA'), usa_models AS (SELECT DISTINCT ModelId FROM model_list JOIN us_makers ON model_list.Maker = us_makers.Id) SELECT COUNT(*) AS NumberOfModelsProducedInUSA FROM usa_models",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
