question_id,db_id,category,technique,plan_steps,basic_sql,robust_sql,notes,exact_match,exec_match,select_precision,select_recall,select_f1,where_precision,where_recall,where_f1,group_precision,group_recall,group_f1,order_precision,order_recall,order_f1,having_precision,having_recall,having_f1
stage1_47,orchestra,join_1hop,fewshot,3,"SELECT c.Name, COUNT(DISTINCT o.Orchestra_ID) AS orchestra_count FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID GROUP BY c.Name ORDER BY orchestra_count DESC LIMIT 1","WITH counted_orchestras AS (SELECT c.Name, COUNT(DISTINCT o.Orchestra_ID) AS orchestra_count FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID GROUP BY c.Name), ranked_conductors AS (SELECT Name, orchestra_count, ROW_NUMBER() OVER (ORDER BY orchestra_count DESC) AS rn FROM counted_orchestras) SELECT Name FROM ranked_conductors WHERE rn = 1",No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_48,car_1,join_1hop,fewshot,3,SELECT COUNT(*) FROM car_makers WHERE Country = 'France',"WITH keyed AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Id ORDER BY Country DESC) AS rn FROM car_makers WHERE Country = 'France') SELECT COUNT(*) FROM keyed WHERE rn = 1",No quality-repairs required,False,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_49,cre_Doc_Template_Mgt,join_1hop,fewshot,4,"SELECT t.Template_Type_Code, COUNT(d.Document_ID) AS Document_Count FROM Templates AS t JOIN Documents AS d ON t.Template_ID = d.Template_ID GROUP BY t.Template_Type_Code ORDER BY Document_Count DESC LIMIT 1","WITH counted AS (SELECT t.Template_Type_Code, COUNT(d.Document_ID) AS Document_Count FROM Templates AS t JOIN Documents AS d ON t.Template_ID = d.Template_ID GROUP BY t.Template_Type_Code) SELECT Template_Type_Code, Document_Count FROM counted ORDER BY Document_Count DESC LIMIT 1",No quality-repairs required,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_50,car_1,join_1hop,fewshot,4,"SELECT MAX(Horsepower), Make FROM car_names AS cn JOIN model_list AS ml ON cn.MakeId = ml.ModelId JOIN cars_data AS cd ON ml.ModelId = cd.Model WHERE Cylinders = 3","WITH filtered AS (SELECT MAX(Horsepower) AS max_horsepower, Make FROM car_names AS cn JOIN model_list AS ml ON cn.MakeId = ml.ModelId JOIN cars_data AS cd ON ml.ModelId = cd.Model WHERE Cylinders = 3) SELECT max_horsepower, Make FROM filtered",No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_51,dog_kennels,join_1hop,fewshot,5,"SELECT o.owner_id, o.first_name, o.last_name, COUNT(d.dog_id) AS dog_count FROM Dogs AS d JOIN Owners AS o ON d.owner_id = o.owner_id GROUP BY o.owner_id, o.first_name, o.last_name ORDER BY dog_count DESC LIMIT 1","WITH keyed AS (SELECT o.owner_id, o.first_name, o.last_name, COUNT(d.dog_id) AS dog_count, ROW_NUMBER() OVER (PARTITION BY o.owner_id ORDER BY COUNT(d.dog_id) DESC) AS rn FROM Dogs AS d JOIN Owners AS o ON d.owner_id = o.owner_id GROUP BY o.owner_id, o.first_name, o.last_name) SELECT owner_id, first_name, last_name, dog_count FROM keyed WHERE rn = 1",No quality-repairs required,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_52,dog_kennels,join_1hop,fewshot,4,"SELECT DISTINCT o.first_name, d.name FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id WHERE o.state = 'VA'","WITH keyed AS (SELECT o.first_name, d.name, ROW_NUMBER() OVER (PARTITION BY o.owner_id, d.dog_id ORDER BY d.date_arrived DESC) AS rn FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id WHERE o.state = 'VA') SELECT first_name, name FROM keyed WHERE rn = 1",No quality-repairs required,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_53,employee_hire_evaluation,join_1hop,fewshot,4,"SELECT s.Name, COUNT(e.Employee_ID) AS Num_Employees_Hired FROM employee AS e JOIN hiring AS h ON e.Employee_ID = h.Employee_ID JOIN shop AS s ON h.Shop_ID = s.Shop_ID GROUP BY s.Name","WITH keyed AS (SELECT s.Name, COUNT(e.Employee_ID) AS Num_Employees_Hired, ROW_NUMBER() OVER (PARTITION BY h.Shop_ID ORDER BY h.Start_from DESC) AS rn FROM employee AS e JOIN hiring AS h ON e.Employee_ID = h.Employee_ID JOIN shop AS s ON h.Shop_ID = s.Shop_ID), deduped AS (SELECT Name, Num_Employees_Hired FROM keyed WHERE rn = 1) SELECT * FROM deduped",No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_54,student_transcripts_tracking,join_1hop,fewshot,4,"SELECT t.transcript_date, tc.transcript_id FROM Transcript_Contents AS tc JOIN Transcripts AS t ON tc.transcript_id = t.transcript_id GROUP BY tc.transcript_id, t.transcript_date HAVING COUNT(tc.student_course_id) >= 2","WITH filtered AS (SELECT transcript_id, transcript_date, ROW_NUMBER() OVER (PARTITION BY transcript_id ORDER BY transcript_date) AS rn FROM Transcript_Contents AS tc JOIN Transcripts AS t ON tc.transcript_id = t.transcript_id), grouped AS (SELECT transcript_id, transcript_date, COUNT(student_course_id) AS course_count FROM filtered GROUP BY transcript_id, transcript_date) SELECT DISTINCT g.transcript_date, g.transcript_id FROM grouped AS g WHERE g.course_count >= 2",No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
stage1_55,car_1,join_1hop,fewshot,3,SELECT COUNT(DISTINCT ml.ModelId) FROM car_makers AS cm JOIN model_list AS ml ON cm.Id = ml.Maker WHERE cm.FullName = 'American Motor Company',"WITH maker_id AS (SELECT Id FROM car_makers WHERE FullName = 'American Motor Company'), models_by_maker AS (SELECT DISTINCT ml.ModelId FROM model_list AS ml JOIN maker_id AS mk ON ml.Maker = mk.Id) SELECT COUNT(*) AS model_count FROM models_by_maker",No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_56,dog_kennels,join_1hop,fewshot,3,"SELECT professional_id, role_code, email_address FROM Professionals EXCEPT SELECT T1.professional_id, T1.role_code, T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id = T2.professional_id","WITH treated_professionals AS (SELECT professional_id FROM Treatments), all_professionals AS (SELECT professional_id, role_code, email_address FROM Professionals) SELECT professional_id, role_code, email_address FROM all_professionals WHERE NOT professional_id IN (SELECT professional_id FROM treated_professionals)",No quality-repairs required.,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_57,cre_Doc_Template_Mgt,join_1hop,fewshot,3,SELECT Template_Type_Code FROM Ref_Template_Types EXCEPT SELECT DISTINCT Template_Type_Code FROM Documents,"WITH ref_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_Type_Code ORDER BY rowid DESC) AS rn FROM Ref_Template_Types), doc_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_Type_Code ORDER BY rowid DESC) AS rn FROM Documents) SELECT Template_Type_Code FROM ref_dedup WHERE rn = 1 EXCEPT SELECT DISTINCT Template_Type_Code FROM doc_dedup WHERE rn = 1",No quality-repairs required.,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_58,car_1,join_1hop,fewshot,5,"SELECT cm.FullName, ml.ModelId FROM car_makers AS cm JOIN model_list AS ml ON cm.Id = ml.Maker GROUP BY cm.FullName, ml.ModelId HAVING COUNT(ml.ModelId) > 3","WITH keyed AS (SELECT cm.FullName, ml.ModelId, ROW_NUMBER() OVER (PARTITION BY cm.FullName ORDER BY ml.ModelId) AS rn FROM car_makers AS cm JOIN model_list AS ml ON cm.Id = ml.Maker), grouped AS (SELECT FullName, COUNT(ModelId) AS model_count FROM keyed GROUP BY FullName) SELECT g.FullName, k.ModelId FROM grouped AS g JOIN keyed AS k ON g.FullName = k.FullName WHERE g.model_count > 3 AND k.rn = 1",Deduplicate makers by their full name keeping the first model ID encountered | Filter makers who have designed more than 3 car models,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
stage1_59,car_1,join_1hop,fewshot,5,"SELECT Model, MAX(Horsepower) AS MaxHorsepower FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.MakeId WHERE Cylinders = 4 GROUP BY Model ORDER BY MaxHorsepower DESC LIMIT 1","WITH keyed AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Model ORDER BY Id DESC) AS rn FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.MakeId WHERE Cylinders = 4), filtered AS (SELECT Model, MAX(Horsepower) AS MaxHorsepower FROM keyed WHERE rn = 1 GROUP BY Model) SELECT Model, MaxHorsepower FROM filtered ORDER BY MaxHorsepower DESC LIMIT 1",No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_60,car_1,join_1hop,fewshot,5,"SELECT Model, MIN(Horsepower) AS MinHorsepower FROM cars_data GROUP BY Model ORDER BY MinHorsepower ASC LIMIT 1","WITH non_null_horsepower AS (SELECT Model, Horsepower FROM cars_data WHERE NOT Horsepower IS NULL), grouped_horsepower AS (SELECT Model, MIN(Horsepower) AS MinHorsepower FROM non_null_horsepower GROUP BY Model) SELECT Model, MinHorsepower FROM grouped_horsepower ORDER BY MinHorsepower ASC LIMIT 1",Filter out rows where `Horsepower` is NULL to avoid aggregation errors. | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_61,car_1,join_1hop,fewshot,4,"SELECT m.FullName, m.Id, COUNT(ml.ModelId) AS ModelCount FROM car_makers AS m JOIN model_list AS ml ON m.Id = ml.Maker GROUP BY m.Id, m.FullName","WITH keyed AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY m.Id ORDER BY ml.ModelId) AS rn FROM car_makers AS m JOIN model_list AS ml ON m.Id = ml.Maker) SELECT m.FullName, m.Id, COUNT(*) AS ModelCount FROM keyed AS k JOIN car_makers AS m ON k.Id = m.Id WHERE k.rn = 1 GROUP BY m.Id, m.FullName",No quality-repairs required,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_62,dog_kennels,join_1hop,fewshot,5,"SELECT o.first_name, d.name FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id","WITH keyed AS (SELECT o.first_name, d.name, ROW_NUMBER() OVER (PARTITION BY o.owner_id ORDER BY d.dog_id) AS rn FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id) SELECT first_name, name FROM keyed WHERE rn = 1",No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_63,student_transcripts_tracking,join_1hop,fewshot,3,SELECT COUNT(*) FROM Departments AS d JOIN Degree_Programs AS dp ON d.department_id = dp.department_id WHERE d.department_name = 'Engineering',"WITH filtered_departments AS (SELECT * FROM Departments WHERE department_name = 'Engineering'), filtered_degree_programs AS (SELECT DISTINCT degree_program_id FROM Degree_Programs WHERE department_id IN (SELECT department_id FROM filtered_departments)) SELECT COUNT(*) FROM filtered_degree_programs",No quality-repairs required.,False,True,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_64,student_transcripts_tracking,join_1hop,fewshot,5,"SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(se.degree_program_id) AS enrollment_count FROM Students AS s JOIN Student_Enrolment AS se ON s.student_id = se.student_id GROUP BY s.student_id, s.first_name, s.middle_name, s.last_name ORDER BY enrollment_count DESC LIMIT 1","WITH keyed AS (SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(se.degree_program_id) AS enrollment_count, ROW_NUMBER() OVER (PARTITION BY s.student_id ORDER BY enrollment_count DESC) AS rn FROM Students AS s JOIN Student_Enrolment AS se ON s.student_id = se.student_id GROUP BY s.student_id, s.first_name, s.middle_name, s.last_name) SELECT student_id, first_name, middle_name, last_name, enrollment_count FROM keyed WHERE rn = 1",No quality-repairs required,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_65,cre_Doc_Template_Mgt,join_1hop,fewshot,5,"SELECT d.Document_ID, d.Document_Name, COUNT(p.Paragraph_ID) AS Number_of_Paragraphs FROM Documents AS d JOIN Paragraphs AS p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID, d.Document_Name","WITH unique_docs AS (SELECT Document_ID, Document_Name FROM Documents GROUP BY Document_ID, Document_Name), unique_paragraphs AS (SELECT Document_ID, COUNT(Paragraph_ID) AS Number_of_Paragraphs FROM Paragraphs GROUP BY Document_ID) SELECT ud.Document_ID, ud.Document_Name, up.Number_of_Paragraphs FROM unique_docs AS ud JOIN unique_paragraphs AS up ON ud.Document_ID = up.Document_ID",No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_66,dog_kennels,join_1hop,fewshot,4,"SELECT DISTINCT p.professional_id, p.last_name, p.cell_number FROM Professionals AS p JOIN Treatments AS t ON p.professional_id = t.professional_id WHERE p.state = 'Indiana' OR t.professional_id IN (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING COUNT(*) > 2)","WITH joined AS (SELECT p.*, t.treatment_id FROM Professionals AS p JOIN Treatments AS t ON p.professional_id = t.professional_id), grouped AS (SELECT professional_id, COUNT(treatment_id) AS treatment_count FROM joined GROUP BY professional_id), filtered AS (SELECT j.* FROM joined AS j JOIN grouped AS g ON j.professional_id = g.professional_id WHERE j.state = 'Indiana' OR g.treatment_count > 2), deduped AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY professional_id ORDER BY rowid DESC) AS rn FROM filtered) SELECT professional_id, last_name, cell_number FROM deduped WHERE rn = 1",No quality-repairs required.,False,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_67,cre_Doc_Template_Mgt,join_1hop,fewshot,3,SELECT DISTINCT d.Document_Name FROM Documents AS d JOIN Templates AS t ON d.Template_ID = t.Template_ID WHERE t.Template_Type_Code = 'BK',"WITH filtered_templates AS (SELECT Template_ID FROM Templates WHERE Template_Type_Code = 'BK'), distinct_documents AS (SELECT DISTINCT Document_Name FROM Documents WHERE Template_ID IN (SELECT Template_ID FROM filtered_templates)) SELECT * FROM distinct_documents",No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_68,orchestra,join_1hop,fewshot,4,"SELECT c.Name AS Conductor_Name, o.Orchestra AS Orchestra_Name FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID","WITH keyed AS (SELECT c.Name AS Conductor_Name, o.Orchestra AS Orchestra_Name, ROW_NUMBER() OVER (PARTITION BY c.Conductor_ID ORDER BY o.Year_of_Founded DESC) AS rn FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID) SELECT Conductor_Name, Orchestra_Name FROM keyed WHERE rn = 1","Deduplicate results by Conductor_ID, keeping the most recent orchestra founded",False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_69,car_1,join_1hop,fewshot,4,"SELECT MAX(T1.Horsepower), T2.Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId WHERE T1.Cylinders = 3 GROUP BY T2.Make ORDER BY MAX(T1.Horsepower) DESC","WITH filtered AS (SELECT T1.Horsepower, T2.Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId WHERE T1.Cylinders = 3), grouped AS (SELECT Make, MAX(Horsepower) AS MaxHorsepower FROM filtered GROUP BY Make) SELECT MaxHorsepower, Make FROM grouped ORDER BY MaxHorsepower DESC",No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_70,employee_hire_evaluation,join_1hop,fewshot,4,SELECT s.Name FROM shop AS s JOIN hiring AS h ON s.Shop_ID = h.Shop_ID GROUP BY s.Shop_ID ORDER BY COUNT(h.Employee_ID) DESC LIMIT 1,"WITH hired_count AS (SELECT s.Shop_ID, s.Name, COUNT(h.Employee_ID) AS hire_count FROM shop AS s JOIN hiring AS h ON s.Shop_ID = h.Shop_ID GROUP BY s.Shop_ID, s.Name), ranked_shops AS (SELECT Shop_ID, Name, hire_count, ROW_NUMBER() OVER (ORDER BY hire_count DESC) AS rn FROM hired_count) SELECT Name FROM ranked_shops WHERE rn = 1",No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_71,car_1,join_1hop,fewshot,5,SELECT cd.Cylinders FROM cars_data AS cd JOIN model_list AS ml ON cd.Maker = ml.Id JOIN car_names AS cn ON ml.ModelId = cn.MakeId WHERE cn.Make = 'volvo' ORDER BY cd.Accelerate ASC LIMIT 1,"WITH filtered AS (SELECT cd.Cylinders, cd.Accelerate FROM cars_data AS cd JOIN model_list AS ml ON cd.Maker = ml.Id JOIN car_names AS cn ON ml.ModelId = cn.MakeId WHERE cn.Make = 'volvo'), ranked AS (SELECT Cylinders, Accelerate, ROW_NUMBER() OVER (ORDER BY Accelerate ASC) AS rn FROM filtered) SELECT Cylinders FROM ranked WHERE rn = 1",No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_72,car_1,join_2hop,fewshot,5,"SELECT c.CountryId, c.CountryName FROM countries AS c JOIN car_makers AS cm ON c.CountryId = cm.Country WHERE cm.Id > 3 UNION ALL SELECT c.CountryId, c.CountryName FROM countries AS c JOIN car_makers AS cm ON c.CountryId = cm.Country JOIN model_list AS ml ON cm.Id = ml.Maker WHERE ml.Model = 'Fiat'","WITH maker_counts AS (SELECT CountryId, COUNT(Id) AS maker_count FROM car_makers GROUP BY CountryId), fiat_countries AS (SELECT CountryId FROM car_makers JOIN model_list ON car_makers.Id = model_list.Maker WHERE model_list.Model = 'Fiat'), combined AS (SELECT CountryId, CountryName FROM countries WHERE CountryId IN (SELECT CountryId FROM maker_counts WHERE maker_count > 3) UNION ALL SELECT CountryId, CountryName FROM countries WHERE CountryId IN (SELECT CountryId FROM fiat_countries)) SELECT DISTINCT CountryId, CountryName FROM combined",No quality-repairs required,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_73,dog_kennels,join_2hop,fewshot,4,"SELECT d.owner_id, o.zip_code, SUM(c.charge_amount) AS total_spent FROM Dogs AS d JOIN Charges AS c ON d.dog_id = c.dog_id JOIN Owners AS o ON d.owner_id = o.owner_id GROUP BY d.owner_id, o.zip_code ORDER BY total_spent DESC LIMIT 1","WITH charged_dogs AS (SELECT d.owner_id, o.zip_code, SUM(c.charge_amount) AS total_spent FROM Dogs AS d JOIN Charges AS c ON d.dog_id = c.dog_id JOIN Owners AS o ON d.owner_id = o.owner_id GROUP BY d.owner_id, o.zip_code), ranked_owners AS (SELECT owner_id, zip_code, total_spent, ROW_NUMBER() OVER (ORDER BY total_spent DESC) AS rn FROM charged_dogs) SELECT owner_id, zip_code, total_spent FROM ranked_owners WHERE rn = 1",No quality-repairs required,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_74,car_1,join_2hop,fewshot,4,"SELECT c.Continent, COUNT(DISTINCT m.Id) AS CarMakerCount FROM continents AS c JOIN countries AS co ON c.ContId = co.Continent JOIN car_makers AS m ON co.CountryId = m.Country GROUP BY c.Continent ORDER BY c.Continent","WITH country_car_makers AS (SELECT co.Continent, m.Id AS CarMakerId FROM countries AS co JOIN car_makers AS m ON co.CountryId = m.Country), distinct_makers AS (SELECT DISTINCT Continent, CarMakerId FROM country_car_makers) SELECT Continent, COUNT(CarMakerId) AS CarMakerCount FROM distinct_makers GROUP BY Continent ORDER BY Continent",No quality-repairs required,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
stage1_75,concert_singer,join_2hop,fewshot,4,SELECT DISTINCT s.Name FROM singer AS s JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID JOIN concert AS c ON sic.concert_ID = c.concert_ID WHERE c.Year = '2014',"WITH joined_data AS (SELECT s.Name, s.Singer_ID FROM singer AS s JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID JOIN concert AS c ON sic.concert_ID = c.concert_ID WHERE c.Year = '2014'), deduplicated_singers AS (SELECT Singer_ID, MAX(Name) AS Name FROM joined_data GROUP BY Singer_ID) SELECT Name FROM deduplicated_singers",No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_76,concert_singer,join_2hop,fewshot,5,"SELECT DISTINCT s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year IN ('2014', '2015')","WITH filtered AS (SELECT s.Stadium_ID, s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year IN ('2014', '2015')), deduplicated AS (SELECT Stadium_ID, Name, Location, ROW_NUMBER() OVER (PARTITION BY Stadium_ID ORDER BY Stadium_ID) AS rn FROM filtered) SELECT Name, Location FROM deduplicated WHERE rn = 1",No quality-repairs required.,False,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_77,car_1,join_2hop,fewshot,5,SELECT COUNT(DISTINCT ml.ModelId) FROM car_makers AS cm JOIN model_list AS ml ON cm.Id = ml.Maker JOIN cars_data AS cd ON ml.ModelId = cd.MakeId WHERE cm.Country = 'United States',"WITH keyed AS (SELECT ml.ModelId, ROW_NUMBER() OVER (PARTITION BY ml.ModelId ORDER BY cd.Year DESC) AS rn FROM car_makers AS cm JOIN model_list AS ml ON cm.Id = ml.Maker JOIN cars_data AS cd ON ml.ModelId = cd.MakeId WHERE cm.Country = 'United States') SELECT COUNT(*) FROM keyed WHERE rn = 1",No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_78,dog_kennels,join_2hop,fewshot,4,"SELECT d.owner_id, o.last_name, SUM(t.cost_of_treatment) AS total_spent FROM Dogs AS d JOIN Owners AS o ON d.owner_id = o.owner_id JOIN Treatments AS t ON d.dog_id = t.dog_id GROUP BY d.owner_id, o.last_name ORDER BY total_spent DESC LIMIT 1","WITH keyed AS (SELECT d.owner_id, o.last_name, SUM(t.cost_of_treatment) AS total_spent, ROW_NUMBER() OVER (PARTITION BY d.owner_id ORDER BY total_spent DESC) AS rn FROM Dogs AS d JOIN Owners AS o ON d.owner_id = o.owner_id JOIN Treatments AS t ON d.dog_id = t.dog_id GROUP BY d.owner_id, o.last_name) SELECT owner_id, last_name, total_spent FROM keyed WHERE rn = 1",No quality-repairs required,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_79,car_1,join_2hop,fewshot,4,SELECT COUNT(DISTINCT ml.Model) AS num_models FROM car_makers AS cm JOIN model_list AS ml ON cm.Id = ml.Maker JOIN countries AS c ON cm.Country = c.CountryCode WHERE c.CountryName = 'USA',WITH filtered AS (SELECT DISTINCT ml.Model FROM car_makers AS cm JOIN model_list AS ml ON cm.Id = ml.Maker JOIN countries AS c ON cm.Country = c.CountryCode WHERE c.CountryName = 'USA') SELECT COUNT(*) AS num_models FROM filtered,No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_80,student_transcripts_tracking,join_2hop,fewshot,5,"SELECT DISTINCT s.first_name, s.middle_name, s.last_name FROM Students AS s JOIN Student_Enrolment AS se ON s.student_id = se.student_id JOIN Degree_Programs AS dp ON se.degree_program_id = dp.degree_program_id WHERE dp.degree_summary_name = 'Bachelor'","WITH keyed AS (SELECT s.student_id, s.first_name, s.middle_name, s.last_name, ROW_NUMBER() OVER (PARTITION BY s.student_id ORDER BY s.date_first_registered DESC) AS rn FROM Students AS s JOIN Student_Enrolment AS se ON s.student_id = se.student_id JOIN Degree_Programs AS dp ON se.degree_program_id = dp.degree_program_id WHERE dp.degree_summary_name = 'Bachelor') SELECT first_name, middle_name, last_name FROM keyed WHERE rn = 1",No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_81,concert_singer,join_2hop,fewshot,4,"SELECT s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year = '2014' INTERSECT SELECT s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year = '2015'","WITH filtered_2014 AS (SELECT s.Stadium_ID, s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year = '2014'), filtered_2015 AS (SELECT s.Stadium_ID, s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year = '2015') SELECT s.Name, s.Location FROM filtered_2014 AS s INNER JOIN filtered_2015 ON s.Stadium_ID = filtered_2015.Stadium_ID",No quality-repairs required,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
