question_id,db_id,category,technique,plan_steps,basic_sql,robust_sql,notes,exact_match,exec_match,select_precision,select_recall,select_f1,where_precision,where_recall,where_f1,group_precision,group_recall,group_f1,order_precision,order_recall,order_f1,having_precision,having_recall,having_f1
stage1_42,cre_Doc_Template_Mgt,group_having,tot,6,"WITH dedup_paragraphs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Paragraphs), grouped_paragraphs AS (SELECT Document_ID, COUNT(*) AS paragraph_count FROM dedup_paragraphs GROUP BY Document_ID) SELECT Document_ID FROM grouped_paragraphs WHERE paragraph_count BETWEEN 1 AND 2","WITH safe_value AS (SELECT MIN(CASE WHEN Paragraph_ID > 765713812 THEN 765713812 ELSE Paragraph_ID END) AS Paragraph_ID_safe, MIN(CASE WHEN Document_ID > 16514113 THEN 16514113 ELSE Document_ID END) AS Document_ID_safe, MIN(CASE WHEN Paragraph_Text <> '' THEN Paragraph_Text ELSE 'default_text' END) AS Paragraph_Text_safe FROM Paragraphs), dedup_paragraphs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Paragraphs), grouped_paragraphs AS (SELECT Document_ID, COUNT(*) AS paragraph_count FROM dedup_paragraphs GROUP BY Document_ID) SELECT Document_ID FROM grouped_paragraphs WHERE paragraph_count BETWEEN 1 AND 2",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
stage1_43,cre_Doc_Template_Mgt,group_having,tot,4,SELECT Template_ID FROM Documents GROUP BY Template_ID HAVING COUNT(*) > 1,"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_ID ORDER BY rowid DESC) AS rn FROM Documents) SELECT Template_ID FROM dedup WHERE rn = 1 GROUP BY Template_ID HAVING COUNT(*) > 1",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_44,employee_hire_evaluation,group_having,tot,6,SELECT City FROM employee WHERE Age < 30 GROUP BY City HAVING COUNT(Employee_ID) > 1,"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Employee_ID ORDER BY rowid DESC) AS rn FROM employee), filtered AS (SELECT * FROM dedup WHERE rn = 1 AND Age < 30), grouped AS (SELECT City, COUNT(Employee_ID) AS emp_count FROM filtered GROUP BY City) SELECT City FROM grouped WHERE emp_count > 1",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
stage1_45,cre_Doc_Template_Mgt,group_having,tot,6,"SELECT t.Template_Type_Code, r.Template_Type_Description, COUNT(t.Template_ID) AS Template_Count FROM Templates AS t JOIN Ref_Template_Types AS r ON t.Template_Type_Code = r.Template_Type_Code GROUP BY t.Template_Type_Code, r.Template_Type_Description HAVING COUNT(t.Template_ID) < 3","WITH dedup_templates AS (SELECT Template_ID, Version_Number, Template_Type_Code, Date_Effective_From, Date_Effective_To, Template_Details, ROW_NUMBER() OVER (PARTITION BY Template_Type_Code ORDER BY rowid DESC) AS rn FROM Templates), filtered_templates AS (SELECT Template_ID, Version_Number, Template_Type_Code, Date_Effective_From, Date_Effective_To, Template_Details FROM dedup_templates WHERE rn = 1) SELECT f.Template_Type_Code, r.Template_Type_Description, COUNT(f.Template_ID) AS Template_Count FROM filtered_templates AS f JOIN Ref_Template_Types AS r ON f.Template_Type_Code = r.Template_Type_Code GROUP BY f.Template_Type_Code, r.Template_Type_Description HAVING COUNT(f.Template_ID) < 3",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
stage1_46,cre_Doc_Template_Mgt,group_having,tot,4,SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) >= 2,"WITH base AS (SELECT * FROM Paragraphs), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Paragraph_ID ORDER BY rowid DESC) AS rn FROM base) SELECT DISTINCT Document_ID FROM dedup WHERE rn = 1 GROUP BY Document_ID HAVING COUNT(*) >= 2",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_47,orchestra,join_1hop,tot,6,SELECT c.Name FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID WHERE NOT c.Conductor_ID IS NULL AND NOT o.Conductor_ID IS NULL GROUP BY c.Conductor_ID ORDER BY COUNT(DISTINCT o.Orchestra_ID) DESC LIMIT 1,"WITH cleaned_conductor AS (SELECT DISTINCT Conductor_ID, Name, Age, Nationality, Year_of_Work FROM conductor), cleaned_orchestra AS (SELECT DISTINCT Conductor_ID, Orchestra, Record_Company, Year_of_Founded, Major_Record_Format FROM orchestra) SELECT cc.Name FROM cleaned_conductor AS cc JOIN cleaned_orchestra AS co ON cc.Conductor_ID = co.Conductor_ID WHERE NOT cc.Conductor_ID IS NULL AND NOT co.Conductor_ID IS NULL GROUP BY cc.Conductor_ID ORDER BY COUNT(DISTINCT co.Orchestra_ID) DESC LIMIT 1",## NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_48,car_1,join_1hop,tot,6,SELECT COUNT(DISTINCT T1.Id) AS MakerCount FROM car_makers AS T1 JOIN countries AS T2 ON T1.Country = T2.CountryCode WHERE T2.CountryName = 'France',"WITH cleaned_car_makers AS (SELECT DISTINCT Id, CASE WHEN Country IN ('FR', 'France') THEN 'France' ELSE NULL END AS Country FROM car_makers) SELECT COUNT(DISTINCT Id) AS MakerCount FROM cleaned_car_makers WHERE Country = 'France'",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_49,cre_Doc_Template_Mgt,join_1hop,tot,6,"SELECT T.Template_Type_Code, COUNT(DISTINCT D.Document_ID) AS Document_Count FROM Documents AS D JOIN Templates AS T ON D.Template_ID = T.Template_ID GROUP BY T.Template_Type_Code ORDER BY Document_Count DESC LIMIT 1","WITH DocumentCounts AS (SELECT T.Template_Type_Code, COUNT(DISTINCT D.Document_ID) AS Document_Count FROM Documents AS D JOIN Templates AS T ON D.Template_ID = T.Template_ID GROUP BY T.Template_Type_Code), MaxCount AS (SELECT MAX(Document_Count) AS MaxDocCount FROM DocumentCounts) SELECT DC.Template_Type_Code, DC.Document_Count FROM DocumentCounts AS DC JOIN MaxCount AS MC ON DC.Document_Count = MC.MaxDocCount",No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_50,car_1,join_1hop,tot,6,"SELECT MAX(T1.Horsepower) AS MaxHorsepower, T2.Model FROM cars_data AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Maker WHERE T1.Cylinders = 3","WITH DEDUP_model_list AS (SELECT DISTINCT ModelId, Maker, Model FROM model_list) SELECT MAX(T1.Horsepower) AS MaxHorsepower, T2.Model FROM cars_data AS T1 JOIN DEDUP_model_list AS T2 ON T1.Maker = T2.Maker WHERE T1.Cylinders = 3",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_51,dog_kennels,join_1hop,tot,6,"SELECT o.owner_id, o.first_name, o.last_name, COUNT(d.dog_id) AS num_dogs FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id GROUP BY o.owner_id, o.first_name, o.last_name ORDER BY num_dogs DESC LIMIT 1","WITH DogCounts AS (SELECT o.owner_id, o.first_name, o.last_name, COUNT(d.dog_id) AS num_dogs FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id GROUP BY o.owner_id, o.first_name, o.last_name), TopOwner AS (SELECT owner_id, first_name, last_name, num_dogs FROM DogCounts ORDER BY num_dogs DESC LIMIT 1) SELECT TO.owner_id, TO.first_name, TO.last_name FROM TopOwner AS TO",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_52,dog_kennels,join_1hop,tot,5,"SELECT DISTINCT o.first_name, d.name FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id WHERE o.state = 'VA'","WITH DistinctOwners AS (SELECT DISTINCT o.owner_id, o.first_name FROM Owners AS o WHERE o.state = 'VA') SELECT o.first_name, d.name FROM DistinctOwners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_53,employee_hire_evaluation,join_1hop,tot,6,"SELECT s.Shop_ID, s.Name, COUNT(h.Employee_ID) AS Employees_Hired FROM hiring AS h JOIN shop AS s ON h.Shop_ID = s.Shop_ID GROUP BY s.Shop_ID, s.Name","WITH cleaned_hiring AS (SELECT DISTINCT Employee_ID, Shop_ID FROM hiring), cleaned_shop AS (SELECT DISTINCT Shop_ID, Name FROM shop) SELECT cs.Shop_ID, cs.Name, COUNT(ch.Employee_ID) AS Employees_Hired FROM cleaned_hiring AS ch JOIN cleaned_shop AS cs ON ch.Shop_ID = cs.Shop_ID GROUP BY cs.Shop_ID, cs.Name",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_54,student_transcripts_tracking,join_1hop,tot,6,"WITH FilteredTranscripts AS (SELECT tc.transcript_id, t.transcript_date FROM Transcript_Contents AS tc JOIN Transcripts AS t ON tc.transcript_id = t.transcript_id GROUP BY tc.transcript_id, t.transcript_date HAVING COUNT(tc.student_course_id) >= 2) SELECT * FROM FilteredTranscripts","WITH FilteredTranscripts AS (SELECT tc.transcript_id, t.transcript_date FROM (SELECT DISTINCT transcript_id FROM Transcript_Contents) AS tc JOIN Transcripts AS t ON tc.transcript_id = t.transcript_id GROUP BY tc.transcript_id, t.transcript_date HAVING COUNT(tc.student_course_id) >= 2) SELECT * FROM FilteredTranscripts",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
stage1_55,car_1,join_1hop,tot,6,SELECT COUNT(DISTINCT T2.Model) AS NumberOfModels FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker WHERE T1.FullName = 'American Motor Company',"WITH cleaned_car_makers AS (SELECT DISTINCT Id, Maker, FullName, Country FROM car_makers), cleaned_model_list AS (SELECT DISTINCT ModelId, Maker, Model FROM model_list) SELECT COUNT(DISTINCT T2.Model) AS NumberOfModels FROM cleaned_car_makers AS T1 JOIN cleaned_model_list AS T2 ON T1.Id = T2.Maker WHERE T1.FullName = 'American Motor Company'",## NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_56,dog_kennels,join_1hop,tot,6,"SELECT DISTINCT p.professional_id, p.role_code, p.email_address FROM Professionals AS p LEFT JOIN Treatments AS t ON p.professional_id = t.professional_id WHERE t.treatment_id IS NULL","WITH base_professionals AS (SELECT * FROM Professionals), dedup_professionals AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY professional_id ORDER BY rowid DESC) AS rn FROM base_professionals) SELECT DISTINCT dp.professional_id, dp.role_code, dp.email_address FROM dedup_professionals AS dp LEFT JOIN Treatments AS t ON dp.professional_id = t.professional_id WHERE t.treatment_id IS NULL",### NOTES | No quality-repairs required.,False,True,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_57,cre_Doc_Template_Mgt,join_1hop,tot,5,SELECT rtt.Template_Type_Code FROM Ref_Template_Types AS rtt LEFT JOIN Templates AS t ON rtt.Template_Type_Code = t.Template_Type_Code WHERE t.Template_ID IS NULL ORDER BY rtt.Template_Type_Code,"WITH ref_template_types AS (SELECT DISTINCT Template_Type_Code FROM Ref_Template_Types), used_template_types AS (SELECT Template_Type_Code FROM Templates), unused_template_types AS (SELECT rtt.Template_Type_Code FROM ref_template_types AS rtt LEFT JOIN used_template_types AS utt ON rtt.Template_Type_Code = utt.Template_Type_Code WHERE utt.Template_Type_Code IS NULL) SELECT * FROM unused_template_types ORDER BY Template_Type_Code",### NOTES | No quality-repairs required.,False,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
stage1_58,car_1,join_1hop,tot,6,"SELECT DISTINCT T1.Maker, T1.FullName, T1.Id FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Maker GROUP BY T1.Maker HAVING COUNT(T2.ModelId) > 3","WITH maker_model_counts AS (SELECT T1.Maker, T1.FullName, T1.Id, COUNT(T2.ModelId) AS model_count FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Maker GROUP BY T1.Maker, T1.FullName, T1.Id) SELECT DISTINCT Maker, FullName, Id FROM maker_model_counts WHERE model_count > 3",### NOTES | No quality-repairs required.,False,False,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
stage1_59,car_1,join_1hop,tot,6,"SELECT ml.Model, SUM(CAST(cd.Horsepower AS REAL)) AS TotalHorsepower FROM cars_data AS cd JOIN model_list AS ml ON cd.Maker = ml.Id WHERE cd.Cylinders = 4 GROUP BY ml.Model ORDER BY TotalHorsepower DESC LIMIT 1","WITH cleaned_model_list AS (SELECT DISTINCT ModelId, Model FROM model_list) SELECT ml.Model, SUM(CAST(cd.Horsepower AS REAL)) AS TotalHorsepower FROM cars_data AS cd JOIN cleaned_model_list AS ml ON cd.Maker = ml.ModelId WHERE cd.Cylinders = 4 GROUP BY ml.Model ORDER BY TotalHorsepower DESC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_60,car_1,join_1hop,tot,6,"SELECT mn.Model, cn.Make FROM (SELECT MIN(CAST(horsepower AS REAL)) AS min_horsepower FROM model_list) AS subquery JOIN model_list AS ml ON CAST(ml.horsepower AS REAL) = subquery.min_horsepower JOIN car_names AS cn ON ml.Maker = cn.MakeId","WITH cleaned_model_list AS (SELECT ModelId, Maker, Model, CASE WHEN horsepower IS NULL OR NOT REGEXP_LIKE(horsepower, '^\d+(\.\d+)?$') THEN NULL ELSE CAST(horsepower AS REAL) END AS horsepower FROM model_list), min_horsepower AS (SELECT MIN(horsepower) AS min_horsepower FROM cleaned_model_list) SELECT cml.Model, cn.Make FROM min_horsepower AS mh JOIN cleaned_model_list AS cml ON cml.horsepower = mh.min_horsepower JOIN car_names AS cn ON cml.Maker = cn.MakeId",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_61,car_1,join_1hop,tot,6,"SELECT T1.FullName, T1.Id, COUNT(DISTINCT T2.Model) AS ModelCount FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Maker GROUP BY T1.FullName, T1.Id","WITH cleaned_car_makers AS (SELECT DISTINCT Id, Maker, FullName, Country FROM car_makers), cleaned_model_list AS (SELECT DISTINCT Maker, Model FROM model_list) SELECT T1.FullName, T1.Id, COUNT(DISTINCT T2.Model) AS ModelCount FROM cleaned_car_makers AS T1 JOIN cleaned_model_list AS T2 ON T1.Maker = T2.Maker GROUP BY T1.FullName, T1.Id",## NOTES | No quality-repairs required.,False,False,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
stage1_62,dog_kennels,join_1hop,tot,6,"SELECT DISTINCT o.first_name, d.name FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id","WITH Cleaned_Owners AS (SELECT DISTINCT owner_id, first_name FROM Owners WHERE NOT owner_id IS NULL AND NOT first_name IS NULL), Cleaned_Dogs AS (SELECT DISTINCT dog_id, owner_id, name FROM Dogs WHERE NOT dog_id IS NULL AND NOT owner_id IS NULL AND NOT name IS NULL) SELECT co.first_name, cd.name FROM Cleaned_Owners AS co JOIN Cleaned_Dogs AS cd ON co.owner_id = cd.owner_id",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_63,student_transcripts_tracking,join_1hop,tot,6,SELECT COUNT(DISTINCT dp.degree_program_id) AS degree_count FROM Departments AS d JOIN Degree_Programs AS dp ON d.department_id = dp.department_id WHERE d.department_name = 'Engineering',"WITH Deduped_Departments AS (SELECT DISTINCT department_id, department_name, department_description, other_details FROM Departments) SELECT COUNT(DISTINCT dp.degree_program_id) AS degree_count FROM Deduped_Departments AS d JOIN Degree_Programs AS dp ON d.department_id = dp.department_id WHERE d.department_name = 'Engineering'",No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_64,student_transcripts_tracking,join_1hop,tot,6,"SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(se.student_enrolment_id) AS num_enrollments FROM Students AS s JOIN Student_Enrolment AS se ON s.student_id = se.student_id GROUP BY s.student_id, s.first_name, s.middle_name, s.last_name ORDER BY num_enrollments DESC LIMIT 1","WITH StudentCounts AS (SELECT s.student_id, s.first_name, s.middle_name, s.last_name, COUNT(se.student_enrolment_id) AS num_enrollments FROM Students AS s JOIN Student_Enrolment AS se ON s.student_id = se.student_id GROUP BY s.student_id, s.first_name, s.middle_name, s.last_name), TopStudent AS (SELECT student_id, first_name, middle_name, last_name, num_enrollments FROM StudentCounts ORDER BY num_enrollments DESC LIMIT 1) SELECT * FROM TopStudent",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_65,cre_Doc_Template_Mgt,join_1hop,tot,6,"SELECT D.Document_ID, D.Document_Name, COUNT(P.Paragraph_ID) AS Paragraph_Count FROM Documents AS D JOIN Paragraphs AS P ON D.Document_ID = P.Document_ID GROUP BY D.Document_ID, D.Document_Name","WITH DocumentCounts AS (SELECT D.Document_ID, D.Document_Name, COUNT(P.Paragraph_ID) AS Paragraph_Count FROM Documents AS D JOIN Paragraphs AS P ON D.Document_ID = P.Document_ID GROUP BY D.Document_ID, D.Document_Name) SELECT DISTINCT DC.Document_ID, DC.Document_Name, DC.Paragraph_Count FROM DocumentCounts AS DC",## NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_66,dog_kennels,join_1hop,tot,6,"SELECT DISTINCT p.professional_id, p.last_name, p.cell_number FROM Professionals AS p JOIN (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING COUNT(*) > 2) AS t ON p.professional_id = t.professional_id WHERE p.state = 'Indiana'","WITH dedup_professionals AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY state ORDER BY rowid DESC) AS rn FROM Professionals), filtered_professionals AS (SELECT * FROM dedup_professionals WHERE rn = 1 AND state = 'Indiana'), treated_professionals AS (SELECT professional_id FROM Treatments GROUP BY professional_id HAVING COUNT(*) > 2) SELECT DISTINCT p.professional_id, p.last_name, p.cell_number FROM filtered_professionals AS p JOIN treated_professionals AS t ON p.professional_id = t.professional_id",### NOTES | No quality-repairs required.,False,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_67,cre_Doc_Template_Mgt,join_1hop,tot,6,SELECT DISTINCT D.Document_Name FROM Templates AS T JOIN Documents AS D ON T.Template_ID = D.Template_ID WHERE T.Template_Type_Code = 'BK',"WITH Cleaned_Templates AS (SELECT * FROM Templates WHERE Template_Type_Code = 'BK'), Cleaned_Documents AS (SELECT DISTINCT Document_ID, Document_Name, Document_Description, Other_Details FROM Documents) SELECT DISTINCT CD.Document_Name FROM Cleaned_Templates AS CT JOIN Cleaned_Documents AS CD ON CT.Template_ID = CD.Template_ID",## NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_68,orchestra,join_1hop,tot,6,"SELECT c.Name, o.Orchestra FROM conductor AS c JOIN orchestra AS o ON c.Conductor_ID = o.Conductor_ID","WITH conductor_data AS (SELECT DISTINCT Conductor_ID, Name FROM conductor), orchestra_data AS (SELECT DISTINCT Conductor_ID, Orchestra FROM orchestra) SELECT cd.Name, od.Orchestra FROM conductor_data AS cd JOIN orchestra_data AS od ON cd.Conductor_ID = od.Conductor_ID",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_69,car_1,join_1hop,tot,6,"SELECT MAX(CAST(REPLACE(T1.Horsepower, ',', '') AS REAL)) AS MaxHorsepower, T2.Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId WHERE T1.Cylinders = 3","WITH cleaned_cars AS (SELECT Id, MAX(CAST(REPLACE(T1.Horsepower, ',', '') AS REAL)) AS MaxHorsepower, T2.Make FROM cars_data AS T1 JOIN car_names AS T2 ON T1.MakeId = T2.MakeId WHERE T1.Cylinders = 3 GROUP BY Id, T2.Make) SELECT DISTINCT Id, MaxHorsepower, Make FROM cleaned_cars",## NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_70,employee_hire_evaluation,join_1hop,tot,6,SELECT s.Name FROM shop AS s JOIN hiring AS h ON s.Shop_ID = h.Shop_ID GROUP BY s.Shop_ID ORDER BY COUNT(h.Employee_ID) DESC LIMIT 1,"WITH shop_counts AS (SELECT s.Name, COUNT(h.Employee_ID) AS hire_count FROM shop AS s JOIN hiring AS h ON s.Shop_ID = h.Shop_ID GROUP BY s.Shop_ID), ranked_shops AS (SELECT Name, hire_count, ROW_NUMBER() OVER (ORDER BY hire_count DESC) AS rank FROM shop_counts) SELECT Name FROM ranked_shops WHERE rank = 1",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_71,car_1,join_1hop,tot,6,"SELECT MIN(CarsData.Cylinders) AS MinCylinders FROM (SELECT DISTINCT CarsData.Id, CarsData.Cylinders, CarsData.Accelerate FROM model_list JOIN car_names ON model_list.MakeId = car_names.MakeId JOIN cars_data ON model_list.Model = cars_data.Model WHERE model_list.Model = 'volvo' AND car_names.Make = 'volvo' ORDER BY CarsData.Accelerate ASC LIMIT 1) AS CarsData","WITH FilteredCars AS (SELECT DISTINCT CarsData.Id, CarsData.Cylinders, CarsData.Accelerate FROM model_list JOIN car_names ON model_list.MakeId = car_names.MakeId JOIN cars_data ON model_list.Model = cars_data.Model WHERE model_list.Model = 'volvo' AND car_names.Make = 'volvo'), RankedCars AS (SELECT Cylinders, ROW_NUMBER() OVER (ORDER BY Accelerate ASC) AS rn FROM FilteredCars) SELECT Cylinders FROM RankedCars WHERE rn = 1",## NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_72,car_1,join_2hop,tot,6,"SELECT T1.CountryId, T1.CountryName FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country GROUP BY T1.CountryId, T1.CountryName HAVING COUNT(T2.Id) > 3 UNION SELECT T1.CountryId, T1.CountryName FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country JOIN model_list AS T3 ON T2.Id = T3.Maker WHERE T3.Model = 'Fiat'","WITH country_maker_counts AS (SELECT T1.CountryId, T1.CountryName, COUNT(T2.Id) AS MakerCount FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country GROUP BY T1.CountryId, T1.CountryName), fiat_producing_countries AS (SELECT T1.CountryId, T1.CountryName FROM countries AS T1 JOIN car_makers AS T2 ON T1.CountryId = T2.Country JOIN model_list AS T3 ON T2.Id = T3.Maker WHERE T3.Model = 'Fiat') SELECT DISTINCT CountryId, CountryName FROM (SELECT CountryId, CountryName FROM country_maker_counts WHERE MakerCount > 3 UNION SELECT CountryId, CountryName FROM fiat_producing_countries)",## NOTES | No quality-repairs required.,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_73,dog_kennels,join_2hop,tot,6,"SELECT o.owner_id, o.zip_code FROM Charges AS c JOIN Dogs AS d ON c.dog_id = d.dog_id GROUP BY o.owner_id ORDER BY SUM(c.charge_amount) DESC LIMIT 1","WITH TotalCharges AS (SELECT o.owner_id, o.zip_code, SUM(c.charge_amount) AS total_spent FROM Charges AS c JOIN Dogs AS d ON c.dog_id = d.dog_id GROUP BY o.owner_id, o.zip_code), RankedOwners AS (SELECT owner_id, zip_code, total_spent, ROW_NUMBER() OVER (ORDER BY total_spent DESC) AS rn FROM TotalCharges) SELECT owner_id, zip_code FROM RankedOwners WHERE rn = 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_74,car_1,join_2hop,tot,6,"SELECT c.Continent, COUNT(DISTINCT cm.Id) AS CarMakerCount FROM continents AS c JOIN countries AS co ON c.ContId = co.Continent JOIN car_makers AS cm ON co.Country = cm.Country GROUP BY c.Continent","WITH cleaned_continents AS (SELECT DISTINCT ContId, Continent FROM continents WHERE ContId IN (SELECT ContId FROM continents GROUP BY ContId HAVING COUNT(*) = 1)), cleaned_countries AS (SELECT DISTINCT CountryId, CountryName, Continent FROM countries WHERE CountryId IN (SELECT CountryId FROM countries GROUP BY CountryId HAVING COUNT(*) = 1) AND Continent IN (SELECT ContId FROM cleaned_continents)), cleaned_car_makers AS (SELECT DISTINCT Id, Maker, FullName, Country FROM car_makers WHERE Id IN (SELECT Id FROM car_makers GROUP BY Id HAVING COUNT(*) = 1) AND Country IN (SELECT Country FROM cleaned_countries)) SELECT cc.Continent, COUNT(DISTINCT ccm.Id) AS CarMakerCount FROM cleaned_continents AS cc JOIN cleaned_countries AS cco ON cc.ContId = cco.Continent JOIN cleaned_car_makers AS ccm ON cco.Country = ccm.Country GROUP BY cc.Continent",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
